Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1954-55,23,TOT,NBA,PG,62,947,10.2,0.401,0.27,NA,NA,NA,NA,NA,-0.4,0.8,0.4,0.022
1954-55,23,PHW,NBA,PG,6,65,8.9,0.312,0.4,NA,NA,NA,NA,NA,-0.1,0.1,0,-0.025
1954-55,23,NYK,NBA,PG,56,882,10.3,0.406,0.263,NA,NA,NA,NA,NA,-0.3,0.7,0.5,0.026
1955-56,24,NYK,NBA,PG,72,1750,13,0.453,0.379,NA,NA,NA,NA,NA,1.5,0.9,2.4,0.065
1956-57,25,FTW,NBA,PG,72,2470,13.7,0.463,0.445,NA,NA,NA,NA,NA,3,1.7,4.6,0.09
1957-58,26,DET,NBA,SG,63,2333,13.6,0.462,0.356,NA,NA,NA,NA,NA,3.1,1.6,4.6,0.095
1958-59,27,DET,NBA,PG,72,2745,14.6,0.458,0.352,NA,NA,NA,NA,NA,3.1,2.6,5.6,0.098
1959-60,28,DET,NBA,PG,75,3338,15.6,0.492,0.36,NA,NA,NA,NA,NA,6.3,2.1,8.5,0.122
1960-61,29,DET,NBA,PG,78,3361,15.9,0.495,0.351,NA,NA,NA,NA,NA,6.2,1.4,7.6,0.108
1961-62,30,DET,NBA,PG,80,3143,14.6,0.47,0.314,NA,NA,NA,NA,NA,2.9,2.8,5.6,0.086
1962-63,31,NYK,NBA,PG,78,2288,10.7,0.446,0.338,NA,NA,NA,NA,NA,-0.3,1,0.7,0.015
1963-64,32,BAL,NBA,PG,47,963,6,0.327,0.221,NA,NA,NA,NA,NA,-1.8,0.7,-1.1,-0.057
Career,NA,,NBA,,699,23338,13.7,0.465,0.349,NA,NA,NA,NA,NA,23.5,15.4,38.9,0.08
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"FTW,DET",NBA,,440,17390,14.8,0.476,0.356,NA,NA,NA,NA,NA,24.5,12.1,36.5,0.101
3 seasons,NA,NYK,NBA,,206,4920,11.4,0.443,0.341,NA,NA,NA,NA,NA,1,2.6,3.6,0.035
1 season,NA,BAL,NBA,,47,963,6,0.327,0.221,NA,NA,NA,NA,NA,-1.8,0.7,-1.1,-0.057
1 season,NA,PHW,NBA,,6,65,8.9,0.312,0.4,NA,NA,NA,NA,NA,-0.1,0.1,0,-0.025
