Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,23,TOT,NBA,PG,62,NA,947,100,289,0.346,59,78,0.756,154,89,64,259
1954-55,23,PHW,NBA,PG,6,NA,65,3,15,0.2,5,6,0.833,10,11,4,11
1954-55,23,NYK,NBA,PG,56,NA,882,97,274,0.354,54,72,0.75,144,78,60,248
1955-56,24,NYK,NBA,PG,72,NA,1750,240,625,0.384,181,237,0.764,212,179,111,661
1956-57,25,FTW,NBA,PG,72,NA,2470,273,710,0.385,241,316,0.763,421,238,137,787
1957-58,26,DET,NBA,SG,63,NA,2333,353,919,0.384,276,327,0.844,333,172,150,982
1958-59,27,DET,NBA,PG,72,NA,2745,464,1197,0.388,338,421,0.803,335,231,129,1266
1959-60,28,DET,NBA,PG,75,NA,3338,620,1501,0.413,472,541,0.872,409,295,146,1712
1960-61,29,DET,NBA,PG,78,NA,3361,650,1545,0.421,465,543,0.856,334,530,207,1765
1961-62,30,DET,NBA,PG,80,NA,3143,580,1422,0.408,362,447,0.81,372,465,192,1522
1962-63,31,NYK,NBA,PG,78,NA,2288,354,894,0.396,208,302,0.689,191,259,171,916
1963-64,32,BAL,NBA,PG,47,NA,963,81,276,0.293,36,61,0.59,94,150,98,198
Career,NA,,NBA,,699,NA,23338,3715,9378,0.396,2638,3273,0.806,2855,2608,1405,10068
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"FTW,DET",NBA,,440,NA,17390,2940,7294,0.403,2154,2595,0.83,2204,1931,961,8034
3 seasons,NA,NYK,NBA,,206,NA,4920,691,1793,0.385,443,611,0.725,547,516,342,1825
1 season,NA,BAL,NBA,,47,NA,963,81,276,0.293,36,61,0.59,94,150,98,198
1 season,NA,PHW,NBA,,6,NA,65,3,15,0.2,5,6,0.833,10,11,4,11
