Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1954-55,23,NYK,NBA,PG,3,49,17.6,0.548,0.412,NA,NA,NA,14.8,NA,0.1,0,0.1,0.114
1956-57,25,FTW,NBA,PG,2,79,15,0.556,0.148,NA,NA,NA,13.1,NA,0.2,0,0.2,0.117
1957-58,26,DET,NBA,SG,7,281,16.7,0.458,0.35,NA,NA,NA,19.6,NA,0.5,0.1,0.6,0.096
1958-59,27,DET,NBA,PG,3,118,24.1,0.557,0.55,NA,NA,NA,15.9,NA,0.6,0,0.6,0.231
1959-60,28,DET,NBA,PG,2,89,16.7,0.513,0.526,NA,NA,NA,10.5,NA,0.2,0.1,0.3,0.164
1960-61,29,DET,NBA,PG,5,186,15.1,0.549,0.403,NA,NA,NA,16.4,NA,0.5,0,0.6,0.15
1961-62,30,DET,NBA,PG,10,369,12.3,0.468,0.318,NA,NA,NA,17.4,NA,0.3,0.1,0.4,0.052
Career,NA,,NBA,,32,1171,15.7,0.5,0.377,NA,NA,NA,16.7,NA,2.5,0.2,2.7,0.112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"FTW,DET",NBA,,29,1122,15.6,0.498,0.376,NA,NA,NA,16.8,NA,2.4,0.2,2.6,0.111
1 season,NA,NYK,NBA,,3,49,17.6,0.548,0.412,NA,NA,NA,14.8,NA,0.1,0,0.1,0.114
