,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,18,DET,NBA,SF,3,39,,,100%,,,-27.2,-35.6,2,0,3,1,1,0,6,0,0
2006-07,19,DET,NBA,PF,8,124,,,8%,92%,,+1.3,-3.5,1,1,11,3,6,0,8,2,3
2007-08,20,DET,NBA,PF,62,764,,,,88%,13%,+13.7,+6.4,14,8,81,10,25,4,62,7,15
2008-09,21,DET,NBA,PF,62,911,,,1%,78%,21%,+4.9,+7.0,9,4,94,14,18,9,43,4,16
2009-10,22,TOR,NBA,PF,82,1453,,,,90%,10%,+2.2,+6.7,14,12,145,22,68,12,107,21,22
2010-11,23,TOR,NBA,PF,72,1853,,,1%,92%,7%,-3.0,+7.2,18,19,140,12,69,6,176,23,48
2011-12,24,TOR,NBA,PF,64,1553,,,,83%,17%,0.0,+7.3,22,27,98,31,36,4,173,10,26
2012-13,25,TOR,NBA,PF,81,2325,,,,66%,34%,+4.8,+15.1,38,22,132,39,84,10,265,24,35
2013-14,26,TOR,NBA,PF,77,2214,,,2%,84%,14%,+4.7,+2.3,45,28,109,33,63,13,259,20,37
2014-15,27,TOR,NBA,PF,75,1979,,,17%,63%,20%,+2.2,-2.2,33,27,80,38,54,5,259,10,52
2015-16,28,BOS,NBA,PF,79,1800,,,2%,89%,9%,+5.2,+3.4,33,30,88,20,42,8,320,6,26
2016-17,29,BOS,NBA,PF,80,1608,,,,94%,6%,+8.3,+8.6,33,20,111,16,44,6,343,10,29
2017-18,30,PHI,NBA,C,74,1171,,,,2%,98%,+1.0,-5.2,22,8,102,13,35,4,269,6,28
2018-19,31,PHI,NBA,C,51,529,,,,8%,92%,-3.6,-7.5,19,9,54,10,21,3,143,5,6
Career,,,NBA,,870,18323,,,3%,74%,23%,+3.2,+4.9,303,215,1248,262,566,84,2433,148,343
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,TOR,NBA,,451,11377,,,3%,79%,18%,+2.1,+6.2,170,135,704,175,374,50,1239,108,220
2 seasons,,BOS,NBA,,159,3408,,,1%,92%,8%,+6.6,+5.8,66,50,199,36,86,14,663,16,55
4 seasons,,DET,NBA,,135,1838,,,3%,81%,16%,+7.7,+5.1,26,13,189,28,50,13,119,13,34
2 seasons,,PHI,NBA,,125,1700,,,,4%,96%,-0.4,-5.9,41,17,156,23,56,7,412,11,34
