,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,20,DET,NBA,PF,8,43,.750,5.1,.917,.583,.167,.167,.000,.083,.818,.857,1.000,.500,,.000,.778,.250,3,,.000,,0,0
2008-09,21,DET,NBA,PF,3,13,1.000,1.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,1.000,1,,,,0,0
2013-14,26,TOR,NBA,PF,7,191,.654,5.2,.962,.538,.346,.000,.077,.038,.680,.714,.722,,.250,.000,.529,.115,6,,.500,.000,0,0
2014-15,27,TOR,NBA,PF,4,112,.690,4.6,.966,.414,.517,.000,.034,.034,.714,.917,.600,,.000,.000,.750,.034,1,,.000,,0,0
2015-16,28,BOS,NBA,PF,6,134,.667,3.5,.939,.727,.182,.030,.000,.061,.710,.708,.667,1.000,,.000,.682,.121,4,,.500,.000,0,0
2016-17,29,BOS,NBA,PF,14,142,.500,4.6,.900,.767,.100,.000,.033,.100,.519,.565,.333,,.000,.333,.714,.200,5,1.000,.333,1.000,0,0
2017-18,30,PHI,NBA,C,8,94,.524,2.1,1.000,.714,.286,.000,.000,.000,.524,.533,.500,,,,.455,.048,1,,,,0,0
2018-19,31,PHI,NBA,C,4,20,1.000,3.8,1.000,.500,.500,.000,.000,.000,1.000,1.000,1.000,,,,.250,.000,0,,,,0,0
Career,,,NBA,,54,749,.637,4.3,.951,.615,.286,.016,.033,.049,.665,.696,.654,.667,.167,.111,.617,.121,21,1.000,.333,.333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,20,276,.587,4.0,.921,.746,.143,.016,.016,.079,.621,.638,.556,1.000,.000,.200,.694,.159,9,1.000,.400,.500,0,0
2 seasons,,PHI,NBA,,12,114,.600,2.4,1.000,.680,.320,.000,.000,.000,.600,.588,.625,,,,.400,.040,1,,,,0,0
2 seasons,,DET,NBA,,11,56,.769,4.8,.923,.615,.154,.154,.000,.077,.833,.875,1.000,.500,,.000,.700,.308,4,,.000,,0,0
2 seasons,,TOR,NBA,,11,303,.667,4.9,.963,.494,.407,.000,.062,.037,.692,.775,.667,,.200,.000,.611,.086,7,,.333,.000,0,0
