,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,22,TOT,NBA,,7,,,,,,7,8,,,,,,,,,16,
1978-79,22,PHO,NBA,,6,15,,,,,7,8,10,4,10,4,2,1,5,5,16,12.1
1978-79,22,NOJ,NBA,,7,,,,,,3,7,,,,,,,,,16,
1979-80,23,LAL,NBA,,5,7,0,0,5,7,4,4,,,4,3,,,,3,11,
1980-81,24,DAL,NBA,,10,,3,,,,8,10,,,,,,,,,25,
1982-83,26,IND,NBA,,8,15,1,,8,,6,7,,,8,7,,,,6,17,
Career,,,,,10,,,,,,8,10,,,,,,,,,25,
1 Season,,IND,NBA,,8,15,1,,8,,6,7,,,8,7,,,,6,17,
1 Season,,DAL,NBA,,10,,3,,,,8,10,,,,,,,,,25,
1 Season,,PHO,NBA,,6,15,,,,,7,8,10,4,10,4,2,1,5,5,16,12.1
1 Season,,NOJ,NBA,,7,,,,,,3,7,,,,,,,,,16,
1 Season,,LAL,NBA,,5,7,0,0,5,7,4,4,,,4,3,,,,3,11,
