,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1975-76,18,NILLINOIS,23,,51,125,,,12,21,,84,,,,,,114,.408,,.571,,5.0,3.7,
1976-77,19,NILLINOIS,27,,182,433,,,62,82,,212,,,,,,426,.420,,.756,,15.8,7.9,
1977-78,20,NILLINOIS,25,,227,471,,,60,82,,245,,,,,,514,.482,,.732,,20.6,9.8,
1978-79,21,NILLINOIS,26,,291,607,,,113,158,,241,,,,,,695,.479,,.715,,26.7,9.3,
Career,,,101,,751,1636,,,247,343,,782,,,,,,1749,.459,,.720,,17.3,7.7,
