,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,MIA,NBA,C,3,84,,,,50%,50%,-27.3,-8.1,3,2,5,0,5,0,3,0,2
2003-04,31,MIA,NBA,C,13,399,,,,1%,99%,-1.2,-3.7,6,5,23,4,8,0,22,2,11
2005-06,33,PHO,NBA,C,5,12,,,,,100%,-58.8,-61.7,0,0,2,0,1,1,0,0,0
Career,,,NBA,,21,495,,,,9%,91%,-7.0,-5.9,9,7,30,4,14,1,25,2,13
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIA,NBA,,16,483,,,,9%,91%,-5.7,-4.5,9,7,28,4,13,0,25,2,13
1 season,,PHO,NBA,,5,12,,,,,100%,-58.8,-61.7,0,0,2,0,1,1,0,0,0
