,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,HOU,NBA,C,35,624,,,,,100%,+10.3,+9.1,6,16,50,1,27,0,28,4,8
2001-02,27,HOU,NBA,C,75,1917,,,,,100%,-4.0,+3.0,19,16,116,13,92,0,65,16,30
2002-03,28,HOU,NBA,C,73,1247,,,,2%,98%,+0.1,-2.1,21,14,95,15,53,0,43,7,19
2003-04,29,HOU,NBA,PF,69,1743,,,,61%,39%,+2.9,+1.8,42,20,108,15,72,0,163,16,36
2004-05,30,ORL,NBA,C,62,1525,,,,1%,99%,+1.9,+7.4,32,12,105,13,57,0,83,4,21
2005-06,31,TOT,NBA,C,27,333,,,,,100%,-8.2,-12.1,2,4,27,9,16,7,9,1,11
2005-06,31,ORL,NBA,C,23,299,,,,,100%,-6.6,-5.9,2,2,24,9,16,7,4,1,10
2005-06,31,DET,NBA,C,4,34,,,,,100%,-19.9,-28.2,0,2,3,0,0,0,5,0,1
2006-07,32,NYK,NBA,C,18,95,,,,32%,68%,-8.3,-5.0,2,1,4,1,4,1,0,0,2
Career,,,NBA,,359,7484,,,,15%,85%,+0.4,+2.5,124,83,505,67,321,8,391,48,127
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,HOU,NBA,,252,5531,,,,20%,80%,+0.7,+2.2,88,66,369,44,244,0,299,43,93
2 seasons,,ORL,NBA,,85,1824,,,,1%,99%,+0.5,+5.2,34,14,129,22,73,7,87,5,31
1 season,,NYK,NBA,,18,95,,,,32%,68%,-8.3,-5.0,2,1,4,1,4,1,0,0,2
1 season,,DET,NBA,,4,34,,,,,100%,-19.9,-28.2,0,2,3,0,0,0,5,0,1
