Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,23,POR,NBA,C,74,8,1007,98,229,0.428,0,3,0,98,226,0.434,0.428,86,125,0.688,91,161,252,23,29,94,44,164,282
1998-99,24,POR,NBA,C,43,0,545,58,129,0.45,1,1,1,57,128,0.445,0.453,34,67,0.507,49,101,150,19,23,56,27,100,151
1999-00,25,HOU,NBA,C,65,32,1581,216,402,0.537,0,4,0,216,398,0.543,0.537,135,208,0.649,102,287,389,26,33,124,71,175,567
2000-01,26,HOU,NBA,C,35,13,624,64,111,0.577,0,0,NA,64,111,0.577,0.577,37,57,0.649,47,94,141,11,13,31,25,89,165
2001-02,27,HOU,NBA,C,75,73,1917,190,326,0.583,0,1,0,190,325,0.585,0.583,113,194,0.582,176,349,525,29,40,95,53,208,493
2002-03,28,HOU,NBA,C,73,5,1247,133,256,0.52,0,4,0,133,252,0.528,0.52,66,124,0.532,132,296,428,20,38,85,56,176,332
2003-04,29,HOU,NBA,PF,69,67,1743,161,360,0.447,0,0,NA,161,360,0.447,0.447,96,142,0.676,153,319,472,72,52,96,84,203,418
2004-05,30,ORL,NBA,C,62,50,1525,160,297,0.539,0,0,NA,160,297,0.539,0.539,112,143,0.783,102,314,416,40,55,82,64,170,432
2005-06,31,TOT,NBA,C,27,0,333,36,84,0.429,0,0,NA,36,84,0.429,0.429,26,35,0.743,20,50,70,4,6,12,18,52,98
2005-06,31,ORL,NBA,C,23,0,299,31,72,0.431,0,0,NA,31,72,0.431,0.431,26,35,0.743,19,44,63,2,6,10,16,48,88
2005-06,31,DET,NBA,C,4,0,34,5,12,0.417,0,0,NA,5,12,0.417,0.417,0,0,NA,1,6,7,2,0,2,2,4,10
2006-07,32,NYK,NBA,C,18,0,95,7,22,0.318,0,0,NA,7,22,0.318,0.318,8,12,0.667,12,19,31,0,3,10,6,10,22
Career,NA,,NBA,,541,248,10617,1123,2216,0.507,1,13,0.077,1122,2203,0.509,0.507,713,1107,0.644,884,1990,2874,244,292,685,448,1347,2960
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,317,190,7112,764,1455,0.525,0,9,0,764,1446,0.528,0.525,447,725,0.617,610,1345,1955,158,176,431,289,851,1975
2 seasons,NA,POR,NBA,,117,8,1552,156,358,0.436,1,4,0.25,155,354,0.438,0.437,120,192,0.625,140,262,402,42,52,150,71,264,433
2 seasons,NA,ORL,NBA,,85,50,1824,191,369,0.518,0,0,NA,191,369,0.518,0.518,138,178,0.775,121,358,479,42,61,92,80,218,520
1 season,NA,NYK,NBA,,18,0,95,7,22,0.318,0,0,NA,7,22,0.318,0.318,8,12,0.667,12,19,31,0,3,10,6,10,22
1 season,NA,DET,NBA,,4,0,34,5,12,0.417,0,0,NA,5,12,0.417,0.417,0,0,NA,1,6,7,2,0,2,2,4,10
