Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1997-98,23,POR,NBA,C,74,1007,13.3,0.496,0.013,0.546,10.9,17.9,14.6,3.6,1.5,6.8,13.4,14.7,NA,0.7,2,2.7,0.129,NA,-3.2,2.6,-0.6,0.4
1998-99,24,POR,NBA,C,43,545,14.5,0.476,0.008,0.519,10.8,20.6,15.9,5.7,2.3,7.7,14.6,15.6,NA,0.2,1.4,1.6,0.144,NA,-3.2,3.4,0.2,0.3
1999-00,25,HOU,NBA,C,65,1581,15.9,0.574,0.01,0.517,7.4,19.9,13.8,2.7,1.1,5.1,12.6,15.7,NA,2.3,2,4.2,0.128,NA,-1.1,1,-0.1,0.7
2000-01,26,HOU,NBA,C,35,624,13,0.606,0,0.514,8.9,17,13.1,2.8,1.1,3.4,15.5,11.9,NA,1,0.7,1.7,0.128,NA,-2,0.8,-1.2,0.1
2001-02,27,HOU,NBA,C,75,1917,15,0.599,0.003,0.595,10.4,21.1,15.7,2.5,1.1,3.4,11.4,11.2,NA,3.6,1.7,5.3,0.133,NA,-1,0.2,-0.7,0.6
2002-03,28,HOU,NBA,C,73,1247,15.5,0.535,0.016,0.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,NA,1.3,2.5,3.8,0.145,NA,-1.7,1.5,-0.2,0.6
2003-04,29,HOU,NBA,PF,69,1743,13.2,0.495,0,0.394,10.9,20.5,16,6.9,1.6,4.2,16.6,13.9,NA,1.1,3.5,4.6,0.127,NA,-2,2.4,0.4,1.1
2004-05,30,ORL,NBA,C,62,1525,14.9,0.6,0,0.481,7.6,22.7,15.3,3.9,1.8,3.8,15.1,12.1,NA,2.1,2.2,4.3,0.137,NA,-0.7,1.5,0.8,1.1
2005-06,31,TOT,NBA,C,27,333,9.3,0.493,0,0.417,7.6,18,12.9,1.9,1,2.8,15.3,16.7,NA,0,0.4,0.3,0.045,NA,-4.9,-0.3,-5.2,-0.3
2005-06,31,ORL,NBA,C,23,299,9.4,0.503,0,0.486,8.1,17.7,13,1.1,1.1,2.6,15.5,16.4,NA,0,0.3,0.3,0.052,NA,-4.7,-0.2,-4.9,-0.2
2005-06,31,DET,NBA,C,4,34,7.7,0.417,0,0,3.5,21.2,12.2,9.7,0,4.3,14.3,19.6,NA,-0.1,0.1,0,-0.013,NA,-6.6,-0.8,-7.5,0
2006-07,32,NYK,NBA,C,18,95,12.3,0.403,0,0.545,15.2,23.5,19.4,0,1.7,8.4,18,15.9,NA,-0.1,0.2,0.1,0.036,NA,-3.7,0.9,-2.8,0
Career,NA,,NBA,,541,10617,14.4,0.548,0.006,0.5,9.8,21.1,15.6,3.7,1.5,4.6,14.2,13.5,NA,12.2,16.4,28.6,0.129,NA,-1.8,1.5,-0.3,4.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,317,7112,14.7,0.557,0.006,0.498,10.1,21.3,15.8,3.7,1.3,4.2,14,13.3,NA,9.2,10.3,19.6,0.132,NA,-1.5,1.2,-0.3,3.1
2 seasons,NA,POR,NBA,,117,1552,13.7,0.489,0.011,0.536,10.9,18.9,15,4.4,1.8,7.1,13.8,15,NA,1,3.4,4.3,0.134,NA,-3.2,2.9,-0.3,0.7
2 seasons,NA,ORL,NBA,,85,1824,14,0.581,0,0.482,7.7,21.9,14.9,3.5,1.7,3.6,15.2,12.8,NA,2.1,2.5,4.7,0.123,NA,-1.4,1.2,-0.1,0.9
1 season,NA,NYK,NBA,,18,95,12.3,0.403,0,0.545,15.2,23.5,19.4,0,1.7,8.4,18,15.9,NA,-0.1,0.2,0.1,0.036,NA,-3.7,0.9,-2.8,0
1 season,NA,DET,NBA,,4,34,7.7,0.417,0,0,3.5,21.2,12.2,9.7,0,4.3,14.3,19.6,NA,-0.1,0.1,0,-0.013,NA,-6.6,-0.8,-7.5,0
