Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,24,FTW,BAA,NA,32,NA,NA,0.407,0.677,NA,NA,NA,NA,NA,1.5,1.5,2.9,NA
1949-50,25,TOT,NBA,NA,63,NA,NA,0.416,0.633,NA,NA,NA,NA,NA,1,1.5,2.5,NA
1949-50,25,FTW,NBA,NA,44,NA,NA,0.405,0.598,NA,NA,NA,NA,NA,0.6,1.3,1.9,NA
1949-50,25,TRI,NBA,NA,19,NA,NA,0.448,0.739,NA,NA,NA,NA,NA,0.4,0.2,0.6,NA
Career,NA,,TOT,NA,95,NA,NA,0.412,0.656,NA,NA,NA,NA,NA,2.5,3,5.4,NA
,NA,,NBA,NA,63,NA,NA,0.416,0.633,NA,NA,NA,NA,NA,1,1.5,2.5,NA
,NA,,BAA,NA,32,NA,NA,0.407,0.677,NA,NA,NA,NA,NA,1.5,1.5,2.9,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,76,NA,NA,0.406,0.644,NA,NA,NA,NA,NA,2,2.8,4.8,NA
1 season,NA,TRI,NBA,NA,19,NA,NA,0.448,0.739,NA,NA,NA,NA,NA,0.4,0.2,0.6,NA
