Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,FTW,BAA,NA,32,NA,NA,96,300,0.32,125,203,0.616,NA,55,110,317
1949-50,25,TOT,NBA,NA,63,NA,NA,89,278,0.32,118,176,0.67,NA,48,122,296
1949-50,25,FTW,NBA,NA,44,NA,NA,65,209,0.311,84,125,0.672,NA,39,99,214
1949-50,25,TRI,NBA,NA,19,NA,NA,24,69,0.348,34,51,0.667,NA,9,23,82
Career,NA,,TOT,NA,95,NA,NA,185,578,0.32,243,379,0.641,NA,103,232,613
,NA,,NBA,NA,63,NA,NA,89,278,0.32,118,176,0.67,NA,48,122,296
,NA,,BAA,NA,32,NA,NA,96,300,0.32,125,203,0.616,NA,55,110,317
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,76,NA,NA,161,509,0.316,209,328,0.637,NA,94,209,531
1 season,NA,TRI,NBA,NA,19,NA,NA,24,69,0.348,34,51,0.667,NA,9,23,82
