Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,FTW,BAA,NA,32,NA,NA,3,9.4,0.32,3.9,6.3,0.616,NA,1.7,3.4,9.9
1949-50,25,TOT,NBA,NA,63,NA,NA,1.4,4.4,0.32,1.9,2.8,0.67,NA,0.8,1.9,4.7
1949-50,25,FTW,NBA,NA,44,NA,NA,1.5,4.8,0.311,1.9,2.8,0.672,NA,0.9,2.3,4.9
1949-50,25,TRI,NBA,NA,19,NA,NA,1.3,3.6,0.348,1.8,2.7,0.667,NA,0.5,1.2,4.3
Career,NA,,TOT,NA,95,NA,NA,1.9,6.1,0.32,2.6,4,0.641,NA,1.1,2.4,6.5
,NA,,NBA,NA,63,NA,NA,1.4,4.4,0.32,1.9,2.8,0.67,NA,0.8,1.9,4.7
,NA,,BAA,NA,32,NA,NA,3,9.4,0.32,3.9,6.3,0.616,NA,1.7,3.4,9.9
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,76,NA,NA,2.1,6.7,0.316,2.8,4.3,0.637,NA,1.2,2.8,7
1 season,NA,TRI,NBA,NA,19,NA,NA,1.3,3.6,0.348,1.8,2.7,0.667,NA,0.5,1.2,4.3
