,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,23,TOT,BAA,,6,,4,4,,,,12
1946-47,23,CLR,BAA,,6,,4,4,,,,12
1949-50,26,TOT,NBA,,0,2,1,1,,0,1,1
1949-50,26,CHS,NBA,,0,2,1,1,,0,1,1
Career,,,TOT,,6,,4,4,,,,12
,,,NBA,,0,2,1,1,,0,1,1
,,,BAA,,6,,4,4,,,,12
,,,,,,,,,,,,
