Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,TOT,BAA,NA,61,NA,NA,192,656,0.293,98,210,0.467,NA,31,145,482
1946-47,23,TRH,BAA,NA,13,NA,NA,46,136,0.338,24,61,0.393,NA,10,22,116
1946-47,23,CLR,BAA,NA,48,NA,NA,146,520,0.281,74,149,0.497,NA,21,123,366
1947-48,24,PRO,BAA,NA,45,NA,NA,196,660,0.297,129,239,0.54,NA,30,148,521
1948-49,25,TOT,BAA,NA,60,NA,NA,212,651,0.326,165,284,0.581,NA,94,164,589
1948-49,25,PRO,BAA,NA,33,NA,NA,121,384,0.315,82,149,0.55,NA,56,90,324
1948-49,25,BOS,BAA,NA,27,NA,NA,91,267,0.341,83,135,0.615,NA,38,74,265
1949-50,26,TOT,NBA,NA,55,NA,NA,78,255,0.306,56,99,0.566,NA,29,118,212
1949-50,26,BOS,NBA,NA,18,NA,NA,36,120,0.3,36,59,0.61,NA,17,46,108
1949-50,26,TRI,NBA,NA,1,NA,NA,5,10,0.5,2,5,0.4,NA,1,1,12
1949-50,26,CHS,NBA,NA,36,NA,NA,37,125,0.296,18,35,0.514,NA,11,71,92
Career,NA,,TOT,NA,221,NA,NA,678,2222,0.305,448,832,0.538,NA,184,575,1804
,NA,,BAA,NA,166,NA,NA,600,1967,0.305,392,733,0.535,NA,155,457,1592
,NA,,NBA,NA,55,NA,NA,78,255,0.306,56,99,0.566,NA,29,118,212
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,78,NA,NA,317,1044,0.304,211,388,0.544,NA,86,238,845
1 season,NA,CLR,BAA,NA,48,NA,NA,146,520,0.281,74,149,0.497,NA,21,123,366
2 seasons,NA,BOS,BAA,NA,45,NA,NA,127,387,0.328,119,194,0.613,NA,55,120,373
1 season,NA,CHS,NBA,NA,36,NA,NA,37,125,0.296,18,35,0.514,NA,11,71,92
1 season,NA,TRH,BAA,NA,13,NA,NA,46,136,0.338,24,61,0.393,NA,10,22,116
1 season,NA,TRI,NBA,NA,1,NA,NA,5,10,0.5,2,5,0.4,NA,1,1,12
