Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,23,TOT,BAA,NA,61,NA,NA,0.322,0.32,NA,NA,NA,NA,NA,1.2,0.8,2,NA
1946-47,23,TRH,BAA,NA,13,NA,NA,0.356,0.449,NA,NA,NA,NA,NA,0.8,0.2,1,NA
1946-47,23,CLR,BAA,NA,48,NA,NA,0.313,0.287,NA,NA,NA,NA,NA,0.4,0.6,1,NA
1947-48,24,PRO,BAA,NA,45,NA,NA,0.34,0.362,NA,NA,NA,NA,NA,1.8,-0.5,1.3,NA
1948-49,25,TOT,BAA,NA,60,NA,NA,0.38,0.436,NA,NA,NA,NA,NA,1.1,1,2,NA
1948-49,25,PRO,BAA,NA,33,NA,NA,0.36,0.388,NA,NA,NA,NA,NA,0,-0.1,-0.1,NA
1948-49,25,BOS,BAA,NA,27,NA,NA,0.406,0.506,NA,NA,NA,NA,NA,1.1,1,2.1,NA
1949-50,26,TOT,NBA,NA,55,NA,NA,0.355,0.388,NA,NA,NA,NA,NA,-0.7,1.1,0.4,NA
1949-50,26,BOS,NBA,NA,18,NA,NA,0.37,0.492,NA,NA,NA,NA,NA,-0.1,0.3,0.2,NA
1949-50,26,TRI,NBA,NA,1,NA,NA,0.492,0.5,NA,NA,NA,NA,NA,0.1,0,0.1,NA
1949-50,26,CHS,NBA,NA,36,NA,NA,0.328,0.28,NA,NA,NA,NA,NA,-0.6,0.7,0.1,NA
Career,NA,,TOT,NA,221,NA,NA,0.349,0.374,NA,NA,NA,NA,NA,3.4,2.3,5.6,NA
,NA,,BAA,NA,166,NA,NA,0.348,0.373,NA,NA,NA,NA,NA,4,1.2,5.3,NA
,NA,,NBA,NA,55,NA,NA,0.355,0.388,NA,NA,NA,NA,NA,-0.7,1.1,0.4,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,78,NA,NA,0.348,0.372,NA,NA,NA,NA,NA,1.7,-0.6,1.1,NA
1 season,NA,CLR,BAA,NA,48,NA,NA,0.313,0.287,NA,NA,NA,NA,NA,0.4,0.6,1,NA
2 seasons,NA,BOS,BAA,NA,45,NA,NA,0.395,0.501,NA,NA,NA,NA,NA,1,1.3,2.3,NA
1 season,NA,CHS,NBA,NA,36,NA,NA,0.328,0.28,NA,NA,NA,NA,NA,-0.6,0.7,0.1,NA
1 season,NA,TRH,BAA,NA,13,NA,NA,0.356,0.449,NA,NA,NA,NA,NA,0.8,0.2,1,NA
1 season,NA,TRI,NBA,NA,1,NA,NA,0.492,0.5,NA,NA,NA,NA,NA,0.1,0,0.1,NA
