,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,18,SLIPROCK,28,874,196,395,35,96,89,110,,150,55,44,11,0,0,516,.496,.365,.809,31.2,18.4,5.4,2.0
1988-89,19,SLIPROCK,28,867,192,395,53,126,131,159,,189,57,48,14,0,0,568,.486,.421,.824,31.0,20.3,6.8,2.0
1989-90,20,SLIPROCK,29,1016,246,522,50,127,167,197,,189,88,48,6,100,69,709,.471,.394,.848,35.0,24.4,6.5,3.0
1990-91,21,SLIPROCK,31,1128,253,533,69,189,251,306,,232,99,41,13,123,78,826,.475,.365,.820,36.4,26.6,7.5,3.2
Career,,,116,3885,887,1845,207,538,638,772,,760,299,181,44,223,147,2619,.481,.385,.826,33.5,22.6,6.6,2.6
