,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,23,HOU,NBA,PG,13,107,100%,,,,,-8.8,-7.5,3,1,1,1,0,1,26,0,2
2006-07,24,HOU,NBA,PG,47,383,100%,,,,,-1.6,-8.0,8,3,11,1,7,6,82,2,6
2010-11,28,CHI,NBA,PG,2,10,100%,,,,,-15.8,-24.1,0,0,0,0,0,0,2,0,0
2011-12,29,CHI,NBA,PG,49,726,100%,,,,,+18.2,+11.0,30,6,12,1,13,3,238,2,10
2012-13,30,TOR,NBA,PG,63,827,100%,,,,,-6.1,-5.6,16,4,17,2,9,7,249,4,11
2013-14,31,UTA,NBA,PG,42,591,100%,,,,,-15.6,-9.0,7,4,12,4,1,5,95,1,4
2014-15,32,DET,NBA,PG,21,272,100%,,,,,-9.9,-9.1,11,4,5,1,3,0,137,1,2
2016-17,34,MIN,NBA,PG,5,11,100%,,,,,+43.0,+44.2,0,0,0,0,0,0,2,0,0
Career,,,NBA,,242,2927,100%,,,,,-1.7,-2.8,75,22,58,10,33,22,831,10,35
,,,,,,,,,,,,,,,,,,,,,,
1 season,,TOR,NBA,,63,827,100%,,,,,-6.1,-5.6,16,4,17,2,9,7,249,4,11
2 seasons,,HOU,NBA,,60,490,100%,,,,,-3.2,-7.9,11,4,12,2,7,7,108,2,8
2 seasons,,CHI,NBA,,51,736,100%,,,,,+17.7,+10.5,30,6,12,1,13,3,240,2,10
1 season,,UTA,NBA,,42,591,100%,,,,,-15.6,-9.0,7,4,12,4,1,5,95,1,4
1 season,,DET,NBA,,21,272,100%,,,,,-9.9,-9.1,11,4,5,1,3,0,137,1,2
1 season,,MIN,NBA,,5,11,100%,,,,,+43.0,+44.2,0,0,0,0,0,0,2,0,0
