Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,23,HOU,NBA,PG,13,107,7.7,0.417,0.25,0,2.2,3.2,2.7,20.3,2.5,0,16.3,19.2,NA,-0.2,0.1,-0.1,-0.027,NA,-3.8,-0.5,-4.4,-0.1
2006-07,24,HOU,NBA,PG,47,383,11.8,0.468,0.378,0.122,2.7,8.1,5.4,15.1,2.3,0,8.4,21.8,NA,0,0.6,0.6,0.081,NA,-2.8,1.4,-1.4,0.1
2010-11,28,CHI,NBA,PG,2,10,-0.1,0.258,0.333,0.667,0,0,0,15,0,0,0,17.8,NA,0,0,0,-0.121,NA,-6.3,-3.3,-9.6,0
2011-12,29,CHI,NBA,PG,49,726,16.3,0.496,0.391,0.089,3.4,8.1,5.8,25.8,1.4,0.1,10.1,26,NA,1.2,1,2.2,0.143,NA,2.9,0,2.9,0.9
2012-13,30,TOR,NBA,PG,63,827,12.8,0.483,0.452,0.075,1.1,8.3,4.7,21.5,1.5,0.1,7,20.8,NA,0.7,0.3,1.1,0.061,NA,0.6,-1.2,-0.6,0.3
2013-14,31,UTA,NBA,PG,42,591,5.2,0.403,0.442,0.084,2.3,5.4,3.8,11.1,1.2,0,10,17,NA,-0.7,0,-0.7,-0.058,NA,-4.1,-1.7,-5.9,-0.6
2014-15,32,DET,NBA,PG,21,272,13,0.461,0.279,0.048,1.5,5,3.2,36,1.5,0,13.1,19.9,NA,0.2,0.1,0.3,0.058,NA,-0.2,-2,-2.2,0
2016-17,34,MIN,NBA,PG,5,11,9.1,0.25,0.25,0,0,0,0,12.5,9.2,0,0,16.1,NA,0,0,0,-0.033,NA,-4,7.1,3.1,0
Career,NA,,NBA,,242,2927,11.8,0.467,0.4,0.084,2.2,7.1,4.6,20.9,1.6,0.1,9.4,21.3,NA,1.3,2.1,3.4,0.055,NA,-0.5,-0.7,-1.2,0.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,TOR,NBA,,63,827,12.8,0.483,0.452,0.075,1.1,8.3,4.7,21.5,1.5,0.1,7,20.8,NA,0.7,0.3,1.1,0.061,NA,0.6,-1.2,-0.6,0.3
2 seasons,NA,HOU,NBA,,60,490,10.9,0.459,0.354,0.099,2.6,7,4.8,16.3,2.4,0,9.9,21.2,NA,-0.1,0.7,0.6,0.057,NA,-3,1,-2,0
2 seasons,NA,CHI,NBA,,51,736,16.1,0.493,0.391,0.094,3.4,8,5.8,25.6,1.4,0.1,10,25.9,NA,1.2,1,2.1,0.139,NA,2.7,0,2.7,0.9
1 season,NA,UTA,NBA,,42,591,5.2,0.403,0.442,0.084,2.3,5.4,3.8,11.1,1.2,0,10,17,NA,-0.7,0,-0.7,-0.058,NA,-4.1,-1.7,-5.9,-0.6
1 season,NA,DET,NBA,,21,272,13,0.461,0.279,0.048,1.5,5,3.2,36,1.5,0,13.1,19.9,NA,0.2,0.1,0.3,0.058,NA,-0.2,-2,-2.2,0
1 season,NA,MIN,NBA,,5,11,9.1,0.25,0.25,0,0,0,0,12.5,9.2,0,0,16.1,NA,0,0,0,-0.033,NA,-4,7.1,3.1,0
