,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,23,HOU,NBA,PG,13,107,.389,14.6,.750,.167,.222,.083,.278,.250,.444,.667,.500,.333,.300,.222,.250,.000,0,1.000,.222,.500,0,0
2006-07,24,HOU,NBA,PG,47,383,.397,14.9,.622,.167,.224,.090,.141,.378,.485,.615,.457,.571,.318,.254,.170,.000,0,.867,.373,.364,1,0
2010-11,28,CHI,NBA,PG,2,10,.333,21.3,.667,.000,.000,.000,.667,.333,.500,,,,.500,.000,.000,.000,0,,.000,,0,0
2011-12,29,CHI,NBA,PG,49,726,.399,17.9,.609,.103,.106,.120,.279,.391,.404,.405,.474,.488,.340,.393,.193,.000,0,.600,.150,.333,0,0
2012-13,30,TOR,NBA,PG,63,827,.386,18.2,.548,.078,.129,.114,.228,.452,.393,.615,.395,.368,.329,.377,.167,.000,0,.754,.265,.525,0,0
2013-14,31,UTA,NBA,PG,42,591,.326,17.3,.558,.079,.153,.153,.174,.442,.349,.733,.207,.172,.455,.298,.378,.000,0,1.000,.345,.310,0,0
2014-15,32,DET,NBA,PG,21,272,.404,17.3,.721,.077,.135,.163,.346,.279,.440,.500,.286,.471,.472,.310,.182,.000,0,.778,.138,.500,0,0
2016-17,34,MIN,NBA,PG,5,11,.250,13.8,.750,.250,.000,.500,.000,.250,.333,1.000,,.000,,.000,.000,.000,0,,.000,,0,0
Career,,,NBA,,242,2927,.383,17.3,.600,.100,.141,.123,.235,.400,.409,.563,.389,.390,.366,.344,.206,.000,0,.755,.249,.407,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,TOR,NBA,,63,827,.386,18.2,.548,.078,.129,.114,.228,.452,.393,.615,.395,.368,.329,.377,.167,.000,0,.754,.265,.525,0,0
2 seasons,,HOU,NBA,,60,490,.396,14.9,.646,.167,.224,.089,.167,.354,.476,.625,.465,.529,.313,.250,.186,.000,0,.882,.353,.375,1,0
2 seasons,,CHI,NBA,,51,736,.399,17.9,.609,.102,.105,.119,.283,.391,.405,.405,.474,.488,.343,.390,.191,.000,0,.600,.149,.333,0,0
1 season,,UTA,NBA,,42,591,.326,17.3,.558,.079,.153,.153,.174,.442,.349,.733,.207,.172,.455,.298,.378,.000,0,1.000,.345,.310,0,0
1 season,,DET,NBA,,21,272,.404,17.3,.721,.077,.135,.163,.346,.279,.440,.500,.286,.471,.472,.310,.182,.000,0,.778,.138,.500,0,0
1 season,,MIN,NBA,,5,11,.250,13.8,.750,.250,.000,.500,.000,.250,.333,1.000,,.000,,.000,.000,.000,0,,.000,,0,0
