Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,PTP,ABA,NA,8,NA,52,2.8,9.7,0.286,0,0,NA,2.8,9.7,0.286,3.5,5.5,0.625,NA,NA,6.9,0,0.7,8.3,9
Career,NA,,ABA,NA,8,NA,52,2.8,9.7,0.286,0,0,NA,2.8,9.7,0.286,3.5,5.5,0.625,NA,NA,6.9,0,0.7,8.3,9
