,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,VIR,ABA,,13,,0,,,,5,9,,,,,,,,,27
1975-76,23,VIR,ABA,,4,,0,,,,3,4,,,,,,,,,9
Career,,,,,13,,0,,,,5,9,,,,,,,,,27
