Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,22,HSM,ABA,NA,1,5,7.6,0.5,0,0,NA,NA,8.5,0,33.3,21.7,NA,0,0,0,0.065
Career,NA,,ABA,NA,1,5,7.6,0.5,0,0,NA,NA,8.5,0,33.3,21.7,NA,0,0,0,0.065
