Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,BLB,NBA,NA,9,NA,NA,NA,NA,0.3,NA,NA,0.813,NA,NA,NA,NA
Career,NA,,NBA,NA,9,NA,NA,NA,NA,0.3,NA,NA,0.813,NA,NA,NA,NA
