Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,22,FTW,NBA,PF,68,,33.1,3.5,9.3,.381,3.6,4.6,.783,6.9,2.2,4.9,10.7
1953-54,23,FTW,NBA,PF,71,,20.6,1.9,5.5,.344,1.9,2.4,.805,5.2,1.1,3.0,5.7
1954-55,24,FTW,NBA,PF,68,,15.1,2.0,5.4,.372,1.8,2.5,.700,3.6,0.9,2.3,5.8
1955-56,25,ROC,NBA,PF,69,,18.1,2.2,6.0,.372,2.6,3.4,.780,4.6,1.5,2.8,7.1
1956-57,26,Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired)
1957-58,27,CIN,NBA,PF,67,,11.8,1.9,5.2,.356,1.1,1.8,.647,3.4,0.6,2.3,4.9
Career,NA,,NBA,,343,,19.8,2.3,6.3,.367,2.2,2.9,.756,4.7,1.3,3.1,6.8
,NA,,,,,,,,,,,,,,,,
3 seasons,NA,FTW,NBA,,207,,22.9,2.5,6.7,.368,2.4,3.1,.767,5.2,1.4,3.4,7.4
2 seasons,NA,"ROC,CIN",NBA,,136,,15.0,2.1,5.6,.365,1.9,2.6,.735,4.0,1.0,2.5,6.0
