,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1952-53,22,FTW,NBA,,9,,9,11,,,,27
1953-54,23,FTW,NBA,,8,,7,,,,,19
1954-55,24,FTW,NBA,,6,,13,13,,,6,23
1955-56,25,ROC,NBA,,7,,9,9,,,6,18
1957-58,27,CIN,NBA,,8,,4,5,,,6,18
Career,,,,,9,,13,,,,,27
3 Seasons,,FTW,NBA,,9,,13,,,,,27
2 Seasons,,"CIN,ROC",NBA,,8,,9,9,,,6,18
