,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,26,WSA,ABA,,15,,3,,,,6,8,,,,,,,,,34
1970-71,27,VIR,ABA,,10,,3,,,,10,10,,,,,,,,,30
Career,,,,,15,,3,,,,10,10,,,,,,,,,34
