,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,26,WSA,ABA,,17,,4,,,,10,15,,,,,,,,,41
1970-71,27,VIR,ABA,,14,,3,,,,8,9,,,,,,,,,36
1972-73,29,SDA,ABA,,6,,2,,,,4,7,,,,,,,,,16
Career,,,,,17,,4,,,,10,15,,,,,,,,,41
2 Seasons,,"VIR,WSA",ABA,,17,,4,,,,10,15,,,,,,,,,41
1 Season,,SDA,ABA,,6,,2,,,,4,7,,,,,,,,,16
