,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1993-94,24,CLE,NBA,,4,6,3,5,1,3,4,4,1,2,3,3,3,0,2,3,11,12.2
1994-95,25,CLE,NBA,,2,2,1,1,1,2,2,2,0,0,0,1,1,0,1,2,7,6.4
1997-98,28,GSW,NBA,27:23,3,4,2,3,2,3,3,3,1,3,3,7,2,1,2,5,10,8.0
Career,,,,27:23,4,6,3,5,2,3,4,4,1,3,3,7,3,1,2,5,11,12.2
2 Seasons,,CLE,NBA,,4,6,3,5,1,3,4,4,1,2,3,3,3,0,2,3,11,12.2
1 Season,,GSW,NBA,27:23,3,4,2,3,2,3,3,3,1,3,3,7,2,1,2,5,10,8.0
