Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Gerald Madkins,,0.3,0.1,0
R.J. Hunter,85.7,0.3,0,0
Eddie Gill,84.7,0.3,0.1,0
Manny Harris,83.5,0.3,0,0
Willie Smith,80.4,0.3,0,0
Dwight Buycks,78.9,0.2,0.1,0
Michael Phelps,75.0,0.3,0.1,-0.1
Malcolm Lee,66.9,0.4,0.1,0
Dominique Jones,66.8,0.2,0,0
A.J. Guyton,65.7,0.3,0.1,-0.1
Michael Hawkins,64.3,0.2,0,0
