Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26,FTW,BAA,NA,59,NA,NA,2.4,9.7,0.247,1.9,2.8,0.683,NA,2.3,3.4,6.7
1949-50,27,TOT,NBA,NA,59,NA,NA,1.7,6.2,0.269,2.3,3.4,0.677,NA,2.7,3.3,5.6
1949-50,27,AND,NBA,NA,12,NA,NA,0.5,4.2,0.12,1,2,0.5,NA,1.2,2.9,2
1949-50,27,WAT,NBA,NA,47,NA,NA,2,6.7,0.293,2.6,3.8,0.701,NA,3.1,3.4,6.6
Career,NA,,TOT,NA,118,NA,NA,2,7.9,0.256,2.1,3.1,0.679,NA,2.5,3.3,6.2
,NA,,BAA,NA,59,NA,NA,2.4,9.7,0.247,1.9,2.8,0.683,NA,2.3,3.4,6.7
,NA,,NBA,NA,59,NA,NA,1.7,6.2,0.269,2.3,3.4,0.677,NA,2.7,3.3,5.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,59,NA,NA,2.4,9.7,0.247,1.9,2.8,0.683,NA,2.3,3.4,6.7
1 season,NA,WAT,NBA,NA,47,NA,NA,2,6.7,0.293,2.6,3.8,0.701,NA,3.1,3.4,6.6
1 season,NA,AND,NBA,NA,12,NA,NA,0.5,4.2,0.12,1,2,0.5,NA,1.2,2.9,2
