Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26,FTW,BAA,NA,59,NA,NA,NA,NA,0.247,NA,NA,0.683,NA,NA,NA,NA
1949-50,27,TOT,NBA,NA,59,NA,NA,NA,NA,0.269,NA,NA,0.677,NA,NA,NA,NA
1949-50,27,AND,NBA,NA,12,NA,NA,NA,NA,0.12,NA,NA,0.5,NA,NA,NA,NA
1949-50,27,WAT,NBA,NA,47,NA,NA,NA,NA,0.293,NA,NA,0.701,NA,NA,NA,NA
Career,NA,,TOT,NA,118,NA,NA,NA,NA,0.256,NA,NA,0.679,NA,NA,NA,NA
,NA,,BAA,NA,59,NA,NA,NA,NA,0.247,NA,NA,0.683,NA,NA,NA,NA
,NA,,NBA,NA,59,NA,NA,NA,NA,0.269,NA,NA,0.677,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,59,NA,NA,NA,NA,0.247,NA,NA,0.683,NA,NA,NA,NA
1 season,NA,WAT,NBA,NA,47,NA,NA,NA,NA,0.293,NA,NA,0.701,NA,NA,NA,NA
1 season,NA,AND,NBA,NA,12,NA,NA,NA,NA,0.12,NA,NA,0.5,NA,NA,NA,NA
