Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26,FTW,BAA,NA,59,NA,NA,141,571,0.247,112,164,0.683,NA,138,202,394
1949-50,27,TOT,NBA,NA,59,NA,NA,98,364,0.269,136,201,0.677,NA,161,193,332
1949-50,27,AND,NBA,NA,12,NA,NA,6,50,0.12,12,24,0.5,NA,14,35,24
1949-50,27,WAT,NBA,NA,47,NA,NA,92,314,0.293,124,177,0.701,NA,147,158,308
Career,NA,,TOT,NA,118,NA,NA,239,935,0.256,248,365,0.679,NA,299,395,726
,NA,,BAA,NA,59,NA,NA,141,571,0.247,112,164,0.683,NA,138,202,394
,NA,,NBA,NA,59,NA,NA,98,364,0.269,136,201,0.677,NA,161,193,332
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,59,NA,NA,141,571,0.247,112,164,0.683,NA,138,202,394
1 season,NA,WAT,NBA,NA,47,NA,NA,92,314,0.293,124,177,0.701,NA,147,158,308
1 season,NA,AND,NBA,NA,12,NA,NA,6,50,0.12,12,24,0.5,NA,14,35,24
