,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,22,HOU,NBA,SG,5,75,,66%,34%,,,+20.6,+16.1,3,0,3,0,0,1,13,0,1
2014-15,23,TOT,NBA,SG,47,397,7%,88%,5%,,,-12.4,-9.6,12,4,19,3,2,4,52,0,8
2014-15,23,HOU,NBA,SG,17,108,3%,79%,18%,,,-18.6,-22.8,4,0,5,1,0,0,11,0,0
2014-15,23,MIN,NBA,SG,19,154,14%,86%,,,,-5.1,+4.7,6,0,9,1,0,2,31,0,5
2014-15,23,CHO,NBA,SG,11,135,4%,96%,,,,-15.7,-12.7,2,4,5,1,2,2,10,0,3
2015-16,24,CHO,NBA,SG,43,476,,52%,48%,,,-5.1,-9.1,8,13,27,0,3,0,48,0,3
2016-17,25,MEM,NBA,SG,67,1183,4%,87%,10%,,,+1.1,+0.5,21,17,48,1,18,8,101,6,12
2017-18,26,PHO,NBA,SG,79,1622,13%,84%,3%,,,-12.3,-4.5,24,13,55,12,18,2,111,0,16
2018-19,27,PHO,NBA,SG,51,760,9%,72%,19%,,,-7.5,+1.8,13,4,30,8,8,6,59,4,6
2019-20,28,TOT,NBA,SG,42,457,,37%,61%,2%,,+2.9,-2.7,2,3,15,1,7,1,35,4,4
2019-20,28,LAL,NBA,SG,41,456,,37%,61%,2%,,+3.0,-5.4,2,3,15,1,7,1,35,4,4
2019-20,28,DEN,NBA,SG,1,1,,100%,,,,,,0,0,0,0,0,0,0,0,0
Career,,,NBA,,334,4970,7%,75%,17%,,,-5.8,-2.7,83,54,197,25,56,22,419,14,50
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,130,2382,12%,80%,8%,,,-10.8,-2.5,37,17,85,20,26,8,170,4,22
1 season,,MEM,NBA,,67,1183,4%,87%,10%,,,+1.1,+0.5,21,17,48,1,18,8,101,6,12
2 seasons,,CHO,NBA,,54,611,1%,62%,37%,,,-7.5,-9.9,10,17,32,1,5,2,58,0,6
1 season,,LAL,NBA,,41,456,,37%,61%,2%,,+3.0,-5.4,2,3,15,1,7,1,35,4,4
2 seasons,,HOU,NBA,,22,183,2%,74%,25%,,,-2.5,-6.9,7,0,8,1,0,1,24,0,1
1 season,,MIN,NBA,,19,154,14%,86%,,,,-5.1,+4.7,6,0,9,1,0,2,31,0,5
1 season,,DEN,NBA,,1,1,,100%,,,,,,0,0,0,0,0,0,0,0,0
