Season,Team,Lg,Salary
2014-15,Charlotte Hornets,NBA,"$816,482"
2015-16,Charlotte Hornets,NBA,"$947,276"
2016-17,Memphis Grizzlies,NBA,"$3,332,940"
2017-18,Phoenix Suns,NBA,"$3,408,520"
2018-19,Phoenix Suns,NBA,"$3,258,539"
Career,(may be incomplete),,"$11,763,757"
