Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,25,POR,NBA,SG,1,0,17:00,5,7,0.714,0,0,NA,1,2,0.5,0,0,1,2,0,4,0,11
1983-84,26,POR,NBA,SG,1,0,14:00,5,9,0.556,0,0,NA,0,0,NA,1,3,2,0,0,0,0,10
Career,NA,,NBA,,2,0,31,10,16,0.625,0,0,NA,1,2,0.5,1,3,3,2,0,4,0,21
