,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,21,NYK,NBA,PG,59,1705,34%,65%,2%,,,+4.0,+1.4,47,31,63,19,42,15,391,15,31
2012-13,22,NYK,NBA,SG,45,996,4%,59%,37%,,,+0.6,-5.2,20,7,47,3,21,8,185,2,20
2013-14,23,NYK,NBA,SG,74,1962,2%,87%,10%,,,+5.2,+12.3,34,24,91,7,17,20,305,4,16
2014-15,24,TOT,NBA,SG,62,1545,9%,86%,6%,,,+3.4,+7.6,45,24,55,15,21,17,326,6,13
2014-15,24,NYK,NBA,SG,24,625,14%,81%,5%,,,-8.0,+2.6,23,10,25,5,11,8,180,3,8
2014-15,24,CLE,NBA,SG,38,920,5%,89%,6%,,,+10.9,+8.2,22,14,30,10,10,9,146,3,5
2015-16,25,CLE,NBA,SG,54,1316,2%,78%,20%,,,+8.7,+3.3,24,17,50,8,18,10,228,5,16
2016-17,26,CLE,NBA,SG,76,1937,16%,78%,6%,,,+2.0,-2.5,47,12,69,12,30,22,265,2,13
2017-18,27,CLE,NBA,SG,14,276,54%,44%,2%,,,+4.9,+4.2,12,3,10,0,4,4,42,1,3
2018-19,28,TOT,NBA,SG,62,1481,1%,23%,75%,1%,,-1.5,-4.2,31,14,65,3,18,28,266,3,13
2018-19,28,SAC,NBA,SG,42,1099,,25%,74%,,,-1.5,-0.7,22,12,45,2,17,27,212,3,9
2018-19,28,HOU,NBA,SG,20,382,1%,19%,77%,4%,,-1.4,-7.2,9,2,20,1,1,1,54,0,4
2019-20,29,BRK,NBA,SG,13,241,,33%,67%,,,-8.9,-8.9,7,1,8,1,2,5,31,1,1
Career,,,NBA,,459,11459,11%,68%,20%,,,+3.1,+2.2,267,133,458,68,173,129,2039,39,126
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NYK,NBA,,202,5288,14%,74%,12%,,,+2.4,+4.3,124,72,226,34,91,51,1061,24,75
4 seasons,,CLE,NBA,,182,4449,12%,78%,10%,,,+6.0,+1.8,105,46,159,30,62,45,681,11,37
1 season,,SAC,NBA,,42,1099,,25%,74%,,,-1.5,-0.7,22,12,45,2,17,27,212,3,9
1 season,,HOU,NBA,,20,382,1%,19%,77%,4%,,-1.4,-7.2,9,2,20,1,1,1,54,0,4
1 season,,BRK,NBA,,13,241,,33%,67%,,,-8.9,-8.9,7,1,8,1,2,5,31,1,1
