Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,21,NYK,NBA,PG,59,35,1705,4.5,11.3,0.401,1,3.3,0.306,3.5,8,0.44,1.8,2.3,0.798,0.9,3,3.9,3.5,2.1,0.2,2.3,3.7,11.9
2012-13,22,NYK,NBA,SG,45,45,996,3.9,9.9,0.396,1.8,4.6,0.402,2.1,5.3,0.392,1.3,1.7,0.766,1.1,3.8,4.9,2.7,1.6,0.3,1.3,3.6,11
2013-14,23,NYK,NBA,SG,74,58,1962,3.4,8.9,0.378,1.4,4.2,0.333,2,4.7,0.418,1,1.3,0.746,1.5,4.2,5.7,2.4,1.7,0.2,1.4,3.8,9.1
2014-15,24,TOT,NBA,SG,62,25,1545,4.5,11,0.41,1.6,4.6,0.342,2.9,6.4,0.458,1,1.5,0.672,1.3,3.9,5.2,3.1,1.9,0.4,2.1,3.2,11.6
2014-15,24,NYK,NBA,SG,24,24,625,5.1,12.4,0.409,1.3,3.8,0.348,3.7,8.6,0.436,1.4,2.1,0.676,1.3,3.4,4.7,4.5,1.7,0.2,2.4,3.9,12.9
2014-15,24,CLE,NBA,SG,38,1,920,4.1,10,0.41,1.7,5.1,0.338,2.4,4.9,0.484,0.7,1.1,0.667,1.3,4.3,5.6,2.2,2,0.5,1.9,2.8,10.6
2015-16,25,CLE,NBA,SG,54,5,1316,3.1,8.3,0.374,1.2,4,0.295,1.9,4.3,0.447,1.1,1.4,0.784,0.9,4.7,5.6,2.5,1.5,0.5,1.6,3.3,8.5
2016-17,26,CLE,NBA,SG,76,31,1937,3.7,9.1,0.411,1.7,4.9,0.36,2,4.2,0.469,1.3,1.7,0.789,0.7,3.3,4.1,2,1.2,0.5,1.4,2.8,10.5
2017-18,27,CLE,NBA,SG,14,6,276,2.9,7.6,0.379,0.9,3.4,0.269,2,4.2,0.469,1.4,2,0.733,0.9,4.4,5.3,2.2,1.2,0.5,2.1,2.9,8.1
2018-19,28,TOT,NBA,SG,62,41,1481,4.1,10.8,0.374,2.3,6.6,0.348,1.8,4.2,0.416,0.9,1.1,0.8,0.7,3.8,4.4,2.7,1.4,0.6,1.2,3.1,11.3
2018-19,28,SAC,NBA,SG,42,40,1099,4.4,11.4,0.382,2.4,6.6,0.366,1.9,4.8,0.404,1.1,1.3,0.829,0.6,3.6,4.2,3,1.5,0.7,1.2,3,12.3
2018-19,28,HOU,NBA,SG,20,1,382,3.2,9.2,0.347,2,6.7,0.296,1.2,2.5,0.481,0.2,0.4,0.5,0.8,4.3,5.1,2,1.1,0.4,1.1,3.3,8.6
2019-20,29,BRK,NBA,SG,13,0,241,3.1,9.6,0.328,1.2,4.9,0.242,1.9,4.6,0.419,0.6,1,0.571,1.3,3.7,5.1,1.8,1.8,0.3,1.5,3.1,8.1
Career,NA,,NBA,,459,246,11459,3.8,9.8,0.392,1.5,4.5,0.338,2.3,5.3,0.438,1.2,1.6,0.764,1,3.8,4.8,2.7,1.6,0.4,1.7,3.3,10.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,202,162,5288,4,10.3,0.394,1.3,3.9,0.343,2.7,6.3,0.426,1.4,1.8,0.761,1.2,3.6,4.8,3,1.8,0.2,1.8,3.7,10.8
4 seasons,NA,CLE,NBA,,182,43,4449,3.6,9,0.399,1.5,4.6,0.334,2.1,4.4,0.466,1.1,1.5,0.765,0.9,4,4.9,2.2,1.4,0.5,1.6,2.9,9.8
1 season,NA,SAC,NBA,,42,40,1099,4.4,11.4,0.382,2.4,6.6,0.366,1.9,4.8,0.404,1.1,1.3,0.829,0.6,3.6,4.2,3,1.5,0.7,1.2,3,12.3
1 season,NA,HOU,NBA,,20,1,382,3.2,9.2,0.347,2,6.7,0.296,1.2,2.5,0.481,0.2,0.4,0.5,0.8,4.3,5.1,2,1.1,0.4,1.1,3.3,8.6
1 season,NA,BRK,NBA,,13,0,241,3.1,9.6,0.328,1.2,4.9,0.242,1.9,4.6,0.419,0.6,1,0.571,1.3,3.7,5.1,1.8,1.8,0.3,1.5,3.1,8.1
