Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,25,SYR,NBA,NA,62,NA,NA,0.472,0.474,NA,NA,NA,NA,NA,3,2.1,5.1,NA
1950-51,26,TOT,NBA,NA,53,NA,NA,0.399,0.391,NA,NA,NA,NA,NA,0.1,1.4,1.5,NA
1950-51,26,SYR,NBA,NA,17,NA,NA,0.419,0.407,NA,NA,NA,NA,NA,0.1,0.2,0.3,NA
1950-51,26,TRI,NBA,NA,36,NA,NA,0.394,0.386,NA,NA,NA,NA,NA,-0.1,1.3,1.2,NA
Career,NA,,NBA,NA,115,NA,NA,0.436,0.433,NA,NA,NA,NA,NA,3,3.6,6.6,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,NA,79,NA,NA,0.463,0.463,NA,NA,NA,NA,NA,3.1,2.3,5.4,NA
1 season,NA,TRI,NBA,NA,36,NA,NA,0.394,0.386,NA,NA,NA,NA,NA,-0.1,1.3,1.2,NA
