Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Don Martin,,1.6,-0.1,-0.2
Ronald Taylor,80.9,1.7,0,-0.2
Gene Tormohlen,66.9,1.4,0.1,0
Wang Zhizhi,63.8,1.5,0.1,0.1
Bevo Nordmann,62.9,1.7,0.1,0
Wallace Bryant,60.3,1.3,0,0
Granville Waiters,58.4,1.3,0.2,-0.2
Lee Davis,56.5,1.5,0.2,0.2
Mike Novak,47.0,1.8,0.6,-0.2
Kosta Koufos,44.1,1.3,0.2,0
Robert Swift,41.8,1.1,0,-0.2
