,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,26,STB,BAA,,3,,1,1,,,5,7
1947-48,27,STB,BAA,,4,9,1,1,,1,2,9
Career,,,,,4,,1,1,,,5,9
