Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Wallace Bryant,,1.3,0,0
Gene Tormohlen,87.1,1.4,0.1,0
Kosta Koufos,78.7,1.3,0.2,0
Zendon Hamilton,74.7,1.1,0,0
Granville Waiters,72.0,1.3,0.2,-0.2
Wang Zhizhi,71.8,1.5,0.1,0.1
Lee Davis,67.7,1.5,0.2,0.2
Robert Swift,66.5,1.1,0,-0.2
Bevo Nordmann,63.5,1.7,0.1,0
Ronald Taylor,62.4,1.7,0,-0.2
Luke Witte,61.5,1,0.1,0.1
