Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2001-02,29,DET,NBA,C,74,1179,16.2,0.569,0,0.468,8.4,20.5,14.5,5.7,1.3,4.4,15.7,21.4,NA,1.4,1.9,3.3,0.134,NA,-2.8,0.5,-2.3,-0.1
2002-03,30,DET,NBA,C,30,488,14,0.596,0,0.331,6.5,16,11.2,3.6,0.7,2.6,14.9,19.2,NA,0.7,0.7,1.3,0.133,NA,-2.8,0.2,-2.6,-0.1
2003-04,31,TOT,NBA,C,24,273,10.5,0.504,0,0.39,9.9,14.6,12.2,4,1,3,15.9,18.2,NA,0.1,0.4,0.5,0.097,NA,-4.5,0.6,-3.9,-0.1
2003-04,31,DET,NBA,C,21,222,9.6,0.498,0,0.519,10.1,15.4,12.8,3,1.2,3.1,16.4,16.7,NA,0.1,0.4,0.5,0.115,NA,-5.1,1.2,-3.9,-0.1
2003-04,31,ATL,NBA,C,3,51,14.1,0.523,0,0.087,9,11,10,8.3,0,2.9,14.3,24.9,NA,0,0,0,0.016,NA,-2.1,-2,-4,0
2004-05,32,LAC,NBA,C,58,928,14,0.625,0,0.363,6.5,16.9,11.9,4.8,0.8,3.3,15.3,16,NA,1.4,0.9,2.4,0.122,NA,-1.7,0.4,-1.3,0.2
2005-06,33,LAC,NBA,C,29,412,10.7,0.592,0,0.427,3.8,13.8,9,3.5,0.6,3.5,17.4,15.5,NA,0.2,0.5,0.7,0.086,NA,-3.7,0.9,-2.8,-0.1
Career,NA,,NBA,,215,3280,14.1,0.584,0,0.409,7.1,17.5,12.4,4.7,0.9,3.6,15.7,18.5,NA,3.8,4.5,8.3,0.121,NA,-2.7,0.5,-2.3,-0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,125,1889,14.9,0.568,0,0.438,8.1,18.7,13.4,4.9,1.1,3.8,15.6,20.3,NA,2.1,3.1,5.2,0.132,NA,-3.1,0.5,-2.6,-0.3
2 seasons,NA,LAC,NBA,,87,1340,13,0.615,0,0.382,5.7,16,11,4.4,0.7,3.3,15.9,15.8,NA,1.6,1.5,3.1,0.111,NA,-2.3,0.5,-1.7,0.1
1 season,NA,ATL,NBA,,3,51,14.1,0.523,0,0.087,9,11,10,8.3,0,2.9,14.3,24.9,NA,0,0,0,0.016,NA,-2.1,-2,-4,0
