,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,20,WAS,NBA,PF,2,25,,,,56%,44%,-25.0,-17.3,1,0,2,0,1,0,0,1,0
2007-08,21,WAS,NBA,PF,6,89,,,,49%,51%,-0.1,+6.1,2,2,8,1,4,0,2,0,2
2012-13,26,BRK,NBA,C,7,138,,,,42%,59%,+5.9,+6.8,2,2,8,0,7,1,19,3,5
2013-14,27,BRK,NBA,PF,12,172,,,,,100%,+4.4,+8.5,1,6,10,1,9,2,9,0,6
Career,,,NBA,,27,424,,,,27%,73%,+2.2,+5.9,6,10,28,2,21,3,30,4,13
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BRK,NBA,,19,310,,,,18%,82%,+5.1,+7.7,3,8,18,1,16,3,28,3,11
2 seasons,,WAS,NBA,,8,114,,,,51%,49%,-5.6,+1.0,3,2,10,1,5,0,2,1,2
