,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1975-76,23,BUF,NBA,,7,,,,,,4,6,,,,,,,,,18,
1976-77,24,TOT,NBA,,14,,,,,,6,8,,,,,,,,,31,
1976-77,24,BUF,NBA,,9,,,,,,5,6,,,,,,,,,19,
1976-77,24,NYK,NBA,,14,,,,,,6,8,,,19,4,,,,,31,
1977-78,25,ATL,NBA,,9,,,,,,9,10,,,,,,,,,23,
1978-79,26,ATL,NBA,,8,,,,,,9,10,,,,,,,,,22,
1979-80,27,ATL,NBA,,10,,0,,,,5,,,,,,,,,,24,
1980-81,28,ATL,NBA,,10,,1,,,,4,6,,,,,,,,,21,
1981-82,29,ATL,NBA,,11,,1,,,,8,9,,,,,,,,,26,
1982-83,30,ATL,NBA,,11,15,0,,11,,7,9,,,11,5,,,,6,26,
1983-84,31,WSB,NBA,,11,17,1,1,11,16,8,8,,,14,6,,,,5,27,
1984-85,32,WSB,NBA,,15,26,0,2,15,26,7,9,6,11,15,4,1,2,4,6,37,25.3
1985-86,33,WSB,NBA,,9,16,0,1,9,16,7,7,5,6,8,4,1,3,3,5,21,17.2
Career,,,,,15,,,,,,9,,,,,,,,,,37,
6 Seasons,,ATL,NBA,,11,,,,,,9,,,,,,,,,,26,
3 Seasons,,WSB,NBA,,15,26,1,2,15,26,8,9,,,15,6,,,,6,37,
2 Seasons,,BUF,NBA,,9,,,,,,5,6,,,,,,,,,19,
1 Season,,NYK,NBA,,14,,,,,,6,8,,,19,4,,,,,31,
