Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,23,BUF,NBA,C,1,NA,3,15.4,30.7,0.5,NA,NA,NA,15.4,30.7,0.5,0,0,NA,15.4,0,15.4,0,0,0,NA,15.4,30.7,NA,NA,110
1977-78,25,ATL,NBA,C,2,NA,75,8.6,15.3,0.565,NA,NA,NA,8.6,15.3,0.565,0,0,NA,4.6,10,14.6,0.7,0.7,0,2,6,17.2,NA,112,103
1978-79,26,ATL,NBA,C,9,NA,163,6.3,14.4,0.435,NA,NA,NA,6.3,14.4,0.435,5,5.9,0.842,4.4,6.3,10.6,2.2,0.6,0.3,2.5,6.6,17.5,NA,110,107
1981-82,29,ATL,NBA,C,2,NA,47,9.2,15,0.615,0,0,NA,9.2,15,0.615,4.6,6.9,0.667,0,8.1,8.1,1.2,3.5,0,3.5,5.8,23.1,NA,109,107
1982-83,30,ATL,NBA,C,3,NA,39,5.1,15.3,0.333,0,0,NA,5.1,15.3,0.333,2.5,2.5,1,3.8,5.1,8.9,2.5,1.3,2.5,3.8,6.4,12.7,NA,78,101
1983-84,31,WSB,NBA,C,4,NA,42,5.2,20.8,0.25,0,0,NA,5.2,20.8,0.25,1.3,2.6,0.5,1.3,1.3,2.6,3.9,0,0,1.3,7.8,11.7,NA,67,113
1984-85,32,WSB,NBA,C,1,0,7,0,28.3,0,0,7.1,0,0,21.2,0,0,0,NA,21.2,14.2,35.4,7.1,0,0,0,7.1,0,NA,59,105
1985-86,33,WSB,NBA,C,4,0,54,7.4,14.8,0.5,0,0,NA,7.4,14.8,0.5,0,0,NA,0.9,3.7,4.6,6.5,2.8,0,1.9,1.9,14.8,NA,106,112
Career,NA,,NBA,,26,0,430,6.9,15.7,0.439,0,0.3,0,6.9,15.6,0.443,2.7,3.4,0.793,3.6,6.3,9.9,2.6,1.2,0.4,2.4,5.9,16.5,NA,100,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,16,NA,324,7.1,14.8,0.479,0,0,NA,7.1,14.8,0.479,3.5,4.3,0.815,3.8,7.2,11,1.7,1.1,0.5,2.7,6.3,17.6,NA,105,105
3 seasons,NA,WSB,NBA,,9,0,103,6,18.1,0.333,0,0.5,0,6,17.6,0.343,0.5,1,0.5,2.5,3.5,6,5.5,1.5,0,1.5,4.5,12.6,NA,84,112
1 season,NA,BUF,NBA,,1,NA,3,15.4,30.7,0.5,NA,NA,NA,15.4,30.7,0.5,0,0,NA,15.4,0,15.4,0,0,0,NA,15.4,30.7,NA,NA,110
