,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,23,TOT,NBA,PF,32,739,,,1%,73%,27%,-16.8,-16.4,11,13,39,10,19,4,66,2,10
2014-15,23,ATL,NBA,PF,3,19,,,22%,40%,39%,-48.4,-54.4,0,0,3,0,1,0,0,0,0
2014-15,23,MIN,NBA,PF,29,720,,,,74%,27%,-16.1,-7.9,11,13,36,10,18,4,66,2,10
2015-16,24,MIN,NBA,PF,52,486,,,1%,95%,4%,-11.7,-9.5,12,12,34,7,8,1,65,0,9
2016-17,25,MIN,NBA,PF,18,135,,,19%,75%,7%,+1.4,+2.6,4,1,15,2,10,0,15,0,1
2017-18,26,ORL,NBA,PF,5,43,,,,52%,48%,-22.4,-17.6,1,0,2,1,1,0,0,0,0
Career,,,NBA,,107,1403,,,2%,80%,18%,-13.5,-12.3,28,26,90,20,38,5,146,2,20
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,99,1341,,,2%,81%,16%,-12.7,-7.4,27,26,85,19,36,5,146,2,20
1 season,,ORL,NBA,,5,43,,,,52%,48%,-22.4,-17.6,1,0,2,1,1,0,0,0,0
1 season,,ATL,NBA,,3,19,,,22%,40%,39%,-48.4,-54.4,0,0,3,0,1,0,0,0,0
