,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,22,MIA,NBA,PG,82,2626,97%,4%,,,,+0.4,+0.8,90,43,98,18,71,31,879,17,31
2009-10,23,MIA,NBA,PG,73,1807,100%,,,,,+0.8,-3.9,58,31,69,18,36,31,544,9,21
2010-11,24,MIA,NBA,PG,70,1579,99%,1%,,,,+8.9,+0.3,46,22,62,8,13,16,400,1,12
2011-12,25,MIA,NBA,PG,64,1825,96%,4%,,,,+10.4,+8.7,77,29,60,19,25,19,480,6,18
2012-13,26,MIA,NBA,PG,77,2068,98%,2%,,,,+14.0,+10.3,78,23,74,7,29,18,606,5,24
2013-14,27,MIA,NBA,PG,73,2178,80%,20%,,,,+6.9,+3.5,82,48,68,17,71,24,791,15,38
2014-15,28,MIA,NBA,PG,80,2368,52%,48%,,,,-3.2,-1.1,91,52,95,17,86,39,711,18,42
2015-16,29,TOT,NBA,PG,61,1373,85%,16%,,,,+2.7,+3.5,61,31,79,8,91,33,525,17,27
2015-16,29,MIA,NBA,PG,6,120,100%,,,,,+25.1,+23.8,7,1,9,2,2,0,48,0,4
2015-16,29,MEM,NBA,PG,55,1253,83%,17%,,,,+0.6,+4.3,54,30,70,6,89,33,477,17,23
2017-18,31,MEM,NBA,PG,66,1421,94%,6%,,,,-2.8,+6.0,62,24,70,18,48,33,453,8,32
Career,,,NBA,,646,17245,88%,12%,,,,+4.2,+3.0,645,303,675,130,470,244,5389,96,245
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,MIA,NBA,,525,14571,88%,12%,,,,+5.1,+2.8,529,249,535,106,333,178,4459,71,190
2 seasons,,MEM,NBA,,121,2674,89%,11%,,,,-1.2,+5.2,116,54,140,24,137,66,930,25,55
