,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,22,ORL,NBA,C,57,638,,,,15%,85%,-5.3,+2.9,19,4,61,5,20,2,110,5,20
2013-14,23,ORL,NBA,C,69,1188,,,,30%,70%,-0.3,+7.8,33,13,86,22,38,5,170,9,21
2014-15,24,ORL,NBA,PF,51,824,,,,67%,33%,-6.8,-1.0,31,5,59,13,28,3,129,6,11
2015-16,25,NYK,NBA,PF,65,764,,,,29%,71%,-3.6,-0.9,25,13,62,13,25,2,156,6,18
2016-17,26,NYK,NBA,C,79,1229,,,,16%,84%,-6.5,-3.8,31,15,103,16,38,5,259,14,27
2017-18,27,NYK,NBA,C,77,1387,,,,1%,99%,-2.1,+2.7,42,10,93,29,62,2,340,17,36
2018-19,28,IND,NBA,C,45,371,,,,5%,95%,+0.7,-2.9,19,3,42,6,8,0,129,1,6
2019-20,29,PHI,NBA,C,26,258,,,,,100%,-9.3,-12.4,11,1,19,4,7,2,79,3,1
Career,,,NBA,,469,6659,,,,22%,78%,-3.8,+0.7,211,64,525,108,226,21,1372,61,140
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NYK,NBA,,221,3380,,,,13%,87%,-4.1,-0.5,98,38,258,58,125,9,755,37,81
3 seasons,,ORL,NBA,,177,2650,,,,38%,62%,-3.5,+3.9,83,22,206,40,86,10,409,20,52
1 season,,IND,NBA,,45,371,,,,5%,95%,+0.7,-2.9,19,3,42,6,8,0,129,1,6
1 season,,PHI,NBA,,26,258,,,,,100%,-9.3,-12.4,11,1,19,4,7,2,79,3,1
