,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,MIN,NBA,SG,77,1790,31%,67%,2%,,,+1.3,-0.6,51,31,68,14,65,0,540,13,48
2001-02,25,MIN,NBA,PG,82,2355,98%,2%,,,,+3.4,-0.9,78,30,67,15,85,0,969,11,44
2002-03,26,DET,NBA,PG,74,2327,98%,3%,,,,+4.0,-0.5,70,41,48,18,127,0,619,23,54
2003-04,27,DET,NBA,PG,78,2758,87%,13%,,,,+7.4,+2.8,96,55,59,24,138,0,934,22,62
2004-05,28,DET,NBA,PG,80,2866,92%,8%,,,,+6.6,+7.0,117,37,68,23,126,0,1010,18,36
2005-06,29,DET,NBA,PG,81,2925,94%,6%,,,,+10.8,+10.4,102,38,55,24,160,11,1552,28,56
2006-07,30,DET,NBA,PG,70,2533,93%,7%,,,,+7.6,+7.9,68,40,72,21,130,7,1100,18,25
2007-08,31,DET,NBA,PG,78,2522,97%,3%,,,,+10.9,+6.3,85,45,48,25,156,9,1179,28,25
2008-09,32,TOT,NBA,PG,79,2789,73%,27%,,,,+4.9,+5.1,99,51,62,20,143,9,1129,26,60
2008-09,32,DET,NBA,PG,2,70,100%,,,,,+13.2,+13.9,4,0,1,0,1,0,35,0,2
2008-09,32,DEN,NBA,PG,77,2719,72%,28%,,,,+4.7,+3.3,95,51,61,20,142,9,1094,26,58
2009-10,33,DEN,NBA,PG,73,2490,78%,22%,,,,+4.4,+0.6,109,42,70,16,164,8,912,23,61
2010-11,34,TOT,NBA,PG,72,2310,82%,18%,,,,+2.7,-0.5,108,39,71,22,131,8,871,18,43
2010-11,34,DEN,NBA,PG,51,1646,78%,23%,,,,+4.1,-1.7,80,28,49,16,88,4,608,13,28
2010-11,34,NYK,NBA,PG,21,664,94%,6%,,,,-0.7,-2.2,28,11,22,6,43,4,263,5,15
2011-12,35,LAC,NBA,SG,20,607,18%,73%,9%,,,+6.8,+4.9,20,11,13,6,27,4,178,2,14
2012-13,36,LAC,NBA,SG,22,418,9%,91%,,,,+6.1,-1.0,15,6,12,3,17,1,108,1,3
2013-14,37,DET,NBA,SG,19,309,25%,75%,,,,-8.4,-4.7,12,8,10,3,3,0,94,0,2
Career,,,NBA,,905,28999,82%,18%,,,,+5.9,+3.6,1030,474,723,234,1472,57,11195,231,533
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,DET,NBA,,482,16310,92%,8%,,,,+7.7,+5.7,554,264,361,138,841,27,6523,137,262
3 seasons,,DEN,NBA,,201,6855,76%,24%,,,,+4.4,+1.1,284,121,180,52,394,21,2614,62,147
2 seasons,,MIN,NBA,,159,4145,69%,30%,1%,,,+2.5,-0.8,129,61,135,29,150,0,1509,24,92
2 seasons,,LAC,NBA,,42,1025,14%,80%,5%,,,+6.5,+2.5,35,17,25,9,44,5,286,3,17
1 season,,NYK,NBA,,21,664,94%,6%,,,,-0.7,-2.2,28,11,22,6,43,4,263,5,15
