,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,MIN,NBA,SG,3,26,32%,68%,,,,-26.1,-20.8,0,1,1,0,0,0,4,0,0
2001-02,25,MIN,NBA,PG,3,134,100%,,,,,0.0,+150.7,6,2,1,1,8,0,36,2,2
2002-03,26,DET,NBA,PG,14,485,100%,,,,,+4.8,+9.8,17,7,12,9,29,0,147,2,13
2003-04,27,DET,NBA,PG,23,881,97%,3%,,,,+8.3,+3.8,28,22,22,4,41,0,290,5,14
2004-05,28,DET,NBA,PG,25,985,95%,5%,,,,+5.2,-1.3,29,12,30,6,52,0,351,9,27
2005-06,29,DET,NBA,PG,18,705,81%,19%,,,,+6.1,+12.9,20,13,20,6,33,1,270,4,10
2006-07,30,DET,NBA,PG,16,649,93%,7%,,,,+8.2,+29.4,16,15,16,9,28,6,201,2,10
2007-08,31,DET,NBA,PG,15,480,98%,2%,,,,+2.4,-1.0,10,9,13,1,35,3,184,5,10
2008-09,32,DEN,NBA,PG,16,619,84%,16%,,,,+9.6,+0.5,20,7,13,4,39,3,250,8,7
2009-10,33,DEN,NBA,PG,6,207,79%,21%,,,,-6.9,-18.9,6,8,11,4,10,1,78,2,3
2010-11,34,NYK,NBA,PG,1,35,100%,,,,,+3.4,+15.3,3,0,1,0,1,0,9,0,0
2012-13,36,LAC,NBA,SG,6,115,,95%,5%,,,-16.4,-16.2,5,2,6,1,3,0,13,1,3
Career,,,NBA,,146,5321,90%,10%,,,,+5.2,+9.3,160,98,146,45,279,14,1833,40,99
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DET,NBA,,111,4185,94%,6%,,,,+6.1,+8.3,120,78,113,35,218,10,1443,27,84
2 seasons,,DEN,NBA,,22,826,83%,17%,,,,+5.4,-4.4,26,15,24,8,49,4,328,10,10
1 season,,LAC,NBA,,6,115,,95%,5%,,,-16.4,-16.2,5,2,6,1,3,0,13,1,3
2 seasons,,MIN,NBA,,6,160,89%,11%,,,,-4.2,+122.8,6,3,2,1,8,0,40,2,2
1 season,,NYK,NBA,,1,35,100%,,,,,+3.4,+15.3,3,0,1,0,1,0,9,0,0
