Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,MNL,BAA,C,10,NA,NA,10.3,22.7,0.454,9.7,12.1,0.802,NA,2.1,4.4,30.3
1949-50,25,MNL,NBA,C,12,NA,NA,10.1,26.3,0.383,11.2,14.2,0.788,NA,3,3.9,31.3
1950-51,26,MNL,NBA,C,7,NA,NA,8.9,21.7,0.408,6.3,7.9,0.8,10.6,1.3,3.6,24
1951-52,27,MNL,NBA,C,13,NA,42.5,7.6,20.1,0.379,8.4,10.6,0.79,15.9,2.8,4.8,23.6
1952-53,28,MNL,NBA,C,12,NA,38.6,6.5,17.8,0.366,6.8,9.3,0.732,15.4,1.9,4.7,19.8
1953-54,29,MNL,NBA,C,13,NA,32.6,6.7,14.6,0.458,6,7.4,0.813,13.2,1.9,4.3,19.4
1955-56,31,MNL,NBA,C,3,NA,20,4.3,11.7,0.371,3.3,4.3,0.769,9.3,1.7,4.7,12
Career,NA,,TOT,,70,NA,36.6,8,19.9,0.404,7.9,10.1,0.786,13.9,2.2,4.4,24
,NA,,NBA,,60,NA,36.6,7.7,19.5,0.394,7.6,9.7,0.783,13.9,2.2,4.4,23
,NA,,BAA,,10,NA,NA,10.3,22.7,0.454,9.7,12.1,0.802,NA,2.1,4.4,30.3
