Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,MNL,BAA,C,60,NA,NA,NA,NA,0.416,NA,NA,0.772,NA,NA,NA,NA
1949-50,25,MNL,NBA,C,68,NA,NA,NA,NA,0.407,NA,NA,0.779,NA,NA,NA,NA
1950-51,26,MNL,NBA,C,68,NA,NA,NA,NA,0.428,NA,NA,0.803,NA,NA,NA,NA
1951-52,27,MNL,NBA,C,64,NA,2572,7.6,19.8,0.385,6.1,7.8,0.78,12.1,2.7,4,21.3
1952-53,28,MNL,NBA,C,70,NA,2651,6.8,17,0.399,6,7.7,0.78,13.7,2.7,3.9,19.6
1953-54,29,MNL,NBA,C,72,NA,2362,6.7,17.7,0.38,6.5,8.3,0.777,15.7,2.7,4.1,19.9
1955-56,31,MNL,NBA,C,37,NA,765,7,17.6,0.395,4.4,5.7,0.77,14.5,2.5,7.2,18.4
Career,NA,,TOT,,439,NA,8350,7,18.1,0.404,6,7.7,0.782,13.8,2.7,4.3,20.1
,NA,,NBA,,379,NA,8350,7,18.1,0.401,6,7.7,0.784,13.8,2.7,4.3,20.1
,NA,,BAA,,60,NA,NA,NA,NA,0.416,NA,NA,0.772,NA,NA,NA,NA
