,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,INA,ABA,,5,,2,,,,3,4,,,,,,,,,13
1974-75,23,INA,ABA,,8,,1,,,,7,9,,,,,,,,,23
1975-76,24,TOT,ABA,,3,,0,,,,2,4,,,,,,,,,8
1975-76,24,KEN,ABA,,3,,0,,,,2,4,,,,,,,,,8
Career,,,,,8,,2,,,,7,9,,,,,,,,,23
2 Seasons,,INA,ABA,,8,,2,,,,7,9,,,,,,,,,23
1 Season,,KEN,ABA,,3,,0,,,,2,4,,,,,,,,,8
