Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,INA,ABA,SG,56,NA,987,6.2,15.8,0.396,0.2,1,0.185,6.1,14.8,0.41,2.3,2.8,0.821,1.2,2.2,3.4,4.7,1.2,0.3,2.9,3.1,15
1974-75,23,INA,ABA,SG,81,NA,2828,6.7,15.8,0.426,0.1,0.5,0.19,6.6,15.3,0.434,1.8,2.3,0.789,0.8,1.3,2.1,4.1,1.4,0.3,1.9,3.3,15.4
1975-76,24,TOT,ABA,SG-PG,43,NA,916,4.5,12.2,0.367,0.1,0.5,0.167,4.4,11.8,0.375,2.2,2.9,0.743,0.3,1.7,1.9,5.1,1.2,0.1,3.6,3.8,11.2
1975-76,24,SDS,ABA,PG,9,NA,266,4.9,14.6,0.333,0.1,0.7,0.2,4.7,13.9,0.34,3,4.3,0.688,0.1,0.8,0.9,6.4,1.6,0,4.6,2.8,12.9
1975-76,24,KEN,ABA,SG,34,NA,650,4.3,11.2,0.384,0.1,0.4,0.143,4.3,10.9,0.393,1.8,2.3,0.786,0.3,2,2.3,4.6,1.1,0.2,3.2,4.2,10.5
Career,NA,,ABA,,180,NA,4731,6.2,15.1,0.41,0.1,0.6,0.185,6.1,14.5,0.42,2,2.5,0.786,0.8,1.6,2.3,4.4,1.3,0.3,2.5,3.4,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,137,NA,3815,6.6,15.8,0.418,0.1,0.7,0.188,6.5,15.2,0.428,1.9,2.4,0.798,0.9,1.5,2.4,4.2,1.3,0.3,2.2,3.3,15.3
1 season,NA,KEN,ABA,,34,NA,650,4.3,11.2,0.384,0.1,0.4,0.143,4.3,10.9,0.393,1.8,2.3,0.786,0.3,2,2.3,4.6,1.1,0.2,3.2,4.2,10.5
1 season,NA,SDS,ABA,,9,NA,266,4.9,14.6,0.333,0.1,0.7,0.2,4.7,13.9,0.34,3,4.3,0.688,0.1,0.8,0.9,6.4,1.6,0,4.6,2.8,12.9
