,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,SEA,NBA,PF,76,2129,,,,53%,47%,-1.2,-2.5,32,43,95,58,141,0,221,25,85
2001-02,30,SEA,NBA,C,55,1710,,,,19%,81%,-0.7,-7.2,16,47,84,38,110,0,171,33,60
2002-03,31,BOS,NBA,C,52,942,,,,2%,98%,-3.9,-4.7,11,20,47,16,46,0,73,10,34
2003-04,32,TOT,NBA,PF,54,1313,,,,64%,36%,-2.6,-1.4,18,25,69,21,75,0,151,26,59
2003-04,32,BOS,NBA,PF,37,1000,,,,82%,18%,-2.8,-1.8,14,13,41,13,56,0,125,19,36
2003-04,32,NYK,NBA,PF,17,313,,,,5%,95%,-2.3,-0.7,4,12,28,8,19,0,26,7,23
2004-05,33,TOT,NBA,PF-C,27,204,,,1%,39%,61%,-19.0,-20.5,3,6,19,4,5,0,22,1,4
2004-05,33,NYK,NBA,PF,24,191,,,1%,42%,58%,-19.0,-17.0,3,5,14,3,5,0,19,1,2
2004-05,33,HOU,NBA,C,3,13,,,,,100%,-20.5,-25.4,0,1,5,1,0,0,3,0,2
2005-06,34,LAC,NBA,C,8,85,,,,16%,84%,+11.0,+9.3,4,1,8,1,7,2,8,2,3
Career,,,NBA,,272,6383,,,,38%,62%,-2.2,-4.3,84,142,322,138,384,2,646,97,245
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SEA,NBA,,131,3839,,,,38%,62%,-1.0,-4.6,48,90,179,96,251,0,392,58,145
2 seasons,,BOS,NBA,,89,1942,,,,43%,57%,-3.3,-3.2,25,33,88,29,102,0,198,29,70
2 seasons,,NYK,NBA,,41,504,,,,19%,81%,-8.6,-6.9,7,17,42,11,24,0,45,8,25
1 season,,LAC,NBA,,8,85,,,,16%,84%,+11.0,+9.3,4,1,8,1,7,2,8,2,3
1 season,,HOU,NBA,,3,13,,,,,100%,-20.5,-25.4,0,1,5,1,0,0,3,0,2
