Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1972-73,23,KCO,NBA,PF,5,NA,26,4,13,0.308,4,5,0.8,4,0,4,12
Career,NA,,NBA,,5,NA,26,4,13,0.308,4,5,0.8,4,0,4,12
