Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1972-73,23,KCO,NBA,PF,5,NA,26,5.5,18,0.308,5.5,6.9,0.8,5.5,0,5.5,16.6
Career,NA,,NBA,,5,NA,26,5.5,18,0.308,5.5,6.9,0.8,5.5,0,5.5,16.6
