,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,24,IND,NBA,PF,29,511,,,,97%,3%,-5.3,-2.4,5,4,30,5,53,7,62,7,31
2010-11,25,IND,NBA,PF,70,1535,,,,98%,2%,-3.9,-4.1,21,21,73,14,115,9,101,22,43
2011-12,26,IND,NBA,PF,66,1442,,,,37%,64%,-0.9,-7.5,12,17,59,12,124,5,76,30,48
2012-13,27,IND,NBA,PF,81,1366,,,,86%,14%,+0.2,-7.1,13,30,40,19,122,12,81,17,63
2013-14,28,TOR,NBA,PF,64,978,,,,24%,76%,+0.4,-4.4,8,15,44,13,83,8,44,15,17
2014-15,29,TOR,NBA,PF,74,1058,,,,17%,83%,+10.4,+9.7,3,6,51,7,60,21,53,8,14
2015-16,30,CHO,NBA,PF,44,343,,,,86%,14%,-3.9,-7.4,2,3,20,3,26,3,20,1,13
Career,,,NBA,,428,7233,,,,61%,39%,0.0,-3.4,64,96,317,73,583,65,437,100,229
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,246,4854,,,,76%,24%,-2.0,-5.8,51,72,202,50,414,33,320,76,185
2 seasons,,TOR,NBA,,138,2036,,,,20%,80%,+5.6,+2.9,11,21,95,20,143,29,97,23,31
1 season,,CHO,NBA,,44,343,,,,86%,14%,-3.9,-7.4,2,3,20,3,26,3,20,1,13
