Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,22,DAL,NBA,SF,78,16,1353,5.3,13.8,0.384,2.4,7.2,0.328,2.9,6.6,0.446,1.8,2.8,0.644,1.3,5.7,7.1,3.5,2.4,0.6,1.8,4.8,14.8,NA,99,106
2013-14,23,DAL,NBA,SF,78,8,1254,5.3,12.1,0.439,2,6.2,0.331,3.3,5.9,0.552,1.9,2.5,0.754,1.9,6.1,7.9,2.5,2.4,0.9,1.7,4.1,14.6,NA,110,108
2014-15,24,TOT,NBA,SF,82,17,1647,7,16.6,0.42,1.9,6.3,0.293,5.1,10.3,0.499,3.3,4.3,0.773,2.2,6.7,8.9,2.9,2.2,0.8,1.5,4.2,19.1,NA,108,104
2014-15,24,DAL,NBA,SF,25,0,265,6.3,14.5,0.434,2.5,7.2,0.342,3.8,7.2,0.526,1.9,2.1,0.909,2.3,3.2,5.5,2.3,2.9,1,1.9,4.9,16.9,NA,109,106
2014-15,24,BOS,NBA,SF,57,17,1382,7.1,17,0.418,1.7,6.2,0.282,5.4,10.8,0.495,3.6,4.7,0.762,2.2,7.4,9.6,3,2.1,0.7,1.4,4,19.5,NA,108,104
2015-16,25,BOS,NBA,SF,73,73,2308,7.6,17.2,0.443,2.6,7.7,0.336,5,9.5,0.529,4.1,5,0.82,1.5,6.4,7.9,2.9,2.7,0.7,1.8,4.2,21.9,NA,113,102
2016-17,26,BOS,NBA,SF,72,72,2335,7.1,15.3,0.463,3.3,8.4,0.398,3.7,6.9,0.54,3.7,4.6,0.811,1,7.8,8.8,3.3,1.6,0.5,1.7,3.4,21.2,NA,118,108
2017-18,27,TOT,NBA,SF,80,47,2090,6.4,15.9,0.404,2.6,8.1,0.323,3.8,7.8,0.488,2.9,3.5,0.818,1.4,5.1,6.5,2.3,1.5,0.5,1.7,4.4,18.3,NA,105,111
2017-18,27,CLE,NBA,SF,53,47,1346,5.7,13.7,0.418,2.3,6.9,0.328,3.5,6.8,0.508,2.8,3.3,0.848,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,NA,109,113
2017-18,27,UTA,NBA,SF,27,0,744,7.7,19.9,0.386,3.2,10.2,0.316,4.4,9.6,0.462,2.9,3.8,0.768,1.2,5.7,6.9,2.8,1.6,0.6,2.2,4.2,21.5,NA,99,106
2018-19,28,UTA,NBA,SF,80,11,2166,7,17.6,0.399,3.8,11.5,0.331,3.2,6.1,0.527,3.1,4.4,0.721,1.3,7.2,8.5,2.9,1.4,0.7,1.9,3.8,21,NA,107,107
2019-20,29,TOT,NBA,SF,58,46,1695,5.5,14.3,0.384,3.1,9.9,0.318,2.3,4.4,0.532,2.6,3.4,0.785,1.3,8.5,9.8,4.2,1.9,0.6,1.7,3.5,16.8,NA,109,109
2019-20,29,MEM,NBA,SF,45,45,1322,5.2,14.1,0.368,2.8,9.4,0.293,2.4,4.7,0.519,2.6,3.4,0.789,1.4,8.4,9.8,4.4,1.7,0.5,1.9,3,15.8,NA,106,110
2019-20,29,MIA,NBA,SF,13,1,373,6.6,15,0.439,4.6,11.7,0.393,2,3.3,0.6,2.6,3.4,0.769,1,8.9,10,3.4,2.6,0.9,1,5.4,20.3,NA,124,106
Career,NA,,NBA,,601,290,14848,6.6,15.6,0.419,2.8,8.4,0.336,3.7,7.3,0.515,3.1,4,0.779,1.5,6.7,8.2,3.1,1.9,0.6,1.7,4,19,NA,109,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,202,162,6025,7.3,16.4,0.444,2.7,7.6,0.353,4.6,8.8,0.523,3.9,4.8,0.804,1.5,7.2,8.6,3,2.1,0.6,1.7,3.9,21.1,NA,114,105
3 seasons,NA,DAL,NBA,,181,24,2872,5.4,13.1,0.411,2.2,6.8,0.331,3.2,6.4,0.497,1.8,2.6,0.71,1.7,5.6,7.3,3,2.4,0.8,1.8,4.5,14.9,NA,105,107
2 seasons,NA,UTA,NBA,,107,11,2910,7.2,18.2,0.396,3.7,11.2,0.328,3.5,7,0.505,3.1,4.2,0.731,1.3,6.8,8.1,2.9,1.4,0.7,1.9,3.9,21.1,NA,105,107
1 season,NA,CLE,NBA,,53,47,1346,5.7,13.7,0.418,2.3,6.9,0.328,3.5,6.8,0.508,2.8,3.3,0.848,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,NA,109,113
1 season,NA,MEM,NBA,,45,45,1322,5.2,14.1,0.368,2.8,9.4,0.293,2.4,4.7,0.519,2.6,3.4,0.789,1.4,8.4,9.8,4.4,1.7,0.5,1.9,3,15.8,NA,106,110
1 season,NA,MIA,NBA,,13,1,373,6.6,15,0.439,4.6,11.7,0.393,2,3.3,0.6,2.6,3.4,0.769,1,8.9,10,3.4,2.6,0.9,1,5.4,20.3,NA,124,106
