,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,22,DAL,NBA,SF,78,1353,,,80%,20%,,+0.1,+1.3,29,8,65,7,30,7,213,8,18
2013-14,23,DAL,NBA,SF,78,1254,,1%,88%,11%,,+12.3,+14.5,18,11,51,7,29,7,140,6,13
2014-15,24,TOT,NBA,SF,82,1647,,11%,66%,23%,,+3.6,+2.6,33,6,64,6,60,7,223,13,26
2014-15,24,DAL,NBA,SF,25,265,,47%,51%,2%,,+3.6,+0.7,8,0,12,2,4,2,30,2,5
2014-15,24,BOS,NBA,SF,57,1382,,4%,69%,27%,,+3.6,+5.4,25,6,52,4,56,5,193,11,21
2015-16,25,BOS,NBA,SF,73,2308,,1%,77%,22%,,+5.0,+4.0,39,18,95,15,104,9,305,29,20
2016-17,26,BOS,NBA,SF,72,2335,,12%,75%,13%,,+7.5,+10.9,53,16,73,9,84,6,373,17,12
2017-18,27,TOT,NBA,SF,80,2090,,11%,80%,9%,,+0.4,-3.3,39,15,86,15,61,5,243,5,34
2017-18,27,CLE,NBA,SF,53,1346,,11%,85%,4%,,-4.8,-8.8,23,8,58,9,38,4,143,4,20
2017-18,27,UTA,NBA,SF,27,744,,11%,71%,17%,,+9.9,+6.4,16,7,28,6,23,1,100,1,14
2018-19,28,UTA,NBA,SF,80,2166,,2%,64%,33%,,+4.1,-2.8,45,17,75,12,78,18,328,18,27
2019-20,29,TOT,NBA,SF,58,1695,,2%,64%,33%,1%,-2.9,-5.7,35,11,60,10,42,15,350,10,20
2019-20,29,MEM,NBA,SF,45,1322,,2%,73%,25%,,-3.5,-5.0,31,11,40,6,32,12,285,7,14
2019-20,29,MIA,NBA,SF,13,373,,,35%,60%,5%,-0.7,-4.4,4,0,20,4,10,3,65,3,6
Career,,,NBA,,601,14848,,5%,74%,21%,,+3.7,+2.4,291,102,569,81,488,74,2175,106,170
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,202,6025,,6%,75%,20%,,+5.6,+7.0,117,40,220,28,244,20,871,57,53
3 seasons,,DAL,NBA,,181,2872,,5%,81%,15%,,+5.8,+7.0,55,19,128,16,63,16,383,16,36
2 seasons,,UTA,NBA,,107,2910,,5%,66%,29%,,+5.6,-0.5,61,24,103,18,101,19,428,19,41
1 season,,CLE,NBA,,53,1346,,11%,85%,4%,,-4.8,-8.8,23,8,58,9,38,4,143,4,20
1 season,,MEM,NBA,,45,1322,,2%,73%,25%,,-3.5,-5.0,31,11,40,6,32,12,285,7,14
1 season,,MIA,NBA,,13,373,,,35%,60%,5%,-0.7,-4.4,4,0,20,4,10,3,65,3,6
