,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,TOR,NBA,SG,82,2394,43%,54%,3%,,,+3.9,+3.3,57,22,66,11,41,0,903,8,38
2001-02,27,TOR,NBA,PG,82,2927,74%,27%,,,,-0.8,-0.8,99,32,85,14,44,0,1035,11,33
2002-03,28,TOR,NBA,PG,78,2638,83%,17%,,,,-5.4,+3.9,75,37,97,8,87,0,919,18,35
2003-04,29,TOR,NBA,SG,56,1730,36%,63%,1%,,,-6.7,-5.9,38,21,60,8,26,0,501,7,17
2005-06,31,TOR,NBA,PG,1,10,100%,,,,,-29.3,-25.9,0,0,0,0,1,0,0,0,0
2006-07,32,LAC,NBA,PG,2,10,,100%,,,,-40.0,-39.6,3,0,0,0,0,0,6,0,0
Career,,,NBA,,301,9709,62%,37%,1%,,,-2.0,+0.5,272,112,308,41,199,0,3364,44,123
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,TOR,NBA,,299,9699,62%,37%,1%,,,-2.0,+0.5,269,112,308,41,199,0,3358,44,123
1 season,,LAC,NBA,,2,10,,100%,,,,-40.0,-39.6,3,0,0,0,0,0,6,0,0
