,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,19,SANFRAN,29,,154,292,,,85,134,,107,,,,,,393,.527,,.634,,13.6,3.7,
1980-81,20,SANFRAN,31,,267,467,,,159,206,,170,,,,,,693,.572,,.772,,22.4,5.5,
1981-82,21,SANFRAN,30,1138,286,524,,,183,232,,156,,,,,,755,.546,,.789,37.9,25.2,5.2,
Career,,,90,1138,707,1283,,,427,572,,433,,,,,,1841,.551,,.747,37.9,20.5,4.8,
